Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S01,W0026,2025-09-21,ACTIVE,316.58,1655.81,321.82,592.55
S01,W0026,2025-09-22,ACTIVE,311.64,1445.43,317.01,552.54
S01,W0026,2025-09-23,ACTIVE,292.48,1578.16,297.72,555.51
S01,W0026,2025-09-24,ACTIVE,313.76,1525.87,319.59,568.07
S01,W0026,2025-09-25,ACTIVE,285.39,1500.27,290.89,535.43
S01,W0026,2025-09-26,ACTIVE,298.04,1613.15,303.97,566.9
S01,W0026,2025-09-27,ACTIVE,313.26,1604.02,319.71,580.6
S01,W0026,2025-09-28,ACTIVE,325.61,1655.87,332.54,601.59
S01,W0026,2025-09-29,ACTIVE,275.58,1520.4,281.63,528.98
S01,W0026,2025-09-30,ACTIVE,283.92,1655.49,290.34,559.84
S01,W0026,2025-10-01,ACTIVE,293.55,1641.8,300.38,567.18
S01,W0026,2025-10-02,ACTIVE,288,1717.52,294.9,574.25
S01,W0026,2025-10-03,ACTIVE,285.29,1666.42,292.32,563.03
S01,W0026,2025-10-04,ACTIVE,273.87,1541.59,280.8,530.8
S01,W0026,2025-10-06,ACTIVE,282.16,1714.52,289.68,567.91
S01,W0026,2025-10-08,ACTIVE,321.35,1581.36,330.34,584.91
S01,W0026,2025-10-10,ACTIVE,278.48,1553.04,286.66,537.32
S01,W0026,2025-10-11,ACTIVE,313.98,1608,323.41,581.98
S01,W0026,2025-10-12,ACTIVE,274.65,1695.57,283.09,557.24
S01,W0026,2025-10-13,ACTIVE,324.09,1621.54,334.26,594.35
S01,W0026,2025-10-14,ACTIVE,305.94,1554.57,315.75,565.04
S01,W0026,2025-10-15,ACTIVE,283.29,1752.66,292.57,575.4
S01,W0026,2025-10-16,ACTIVE,296,1722.4,305.89,583.07
S01,W0026,2025-10-17,ACTIVE,294.75,1489.87,304.8,543.06
S01,W0026,2025-10-18,ACTIVE,313.09,1592.69,323.98,578.54
S01,W0026,2025-10-19,ACTIVE,254.04,1785.84,263.05,551.68
S01,W0026,2025-10-20,ACTIVE,272.75,1558.85,282.61,532.56
S01,W0026,2025-10-21,ACTIVE,268.2,1486.34,278.08,515.92
S01,W0026,2025-10-22,ACTIVE,260.12,1494.27,269.88,509.17
S01,W0026,2025-10-23,ACTIVE,322.28,1430.61,334.59,560.71
S01,W0026,2025-10-24,ACTIVE,279.97,1605.04,290.85,547.48
S01,W0026,2025-10-25,ACTIVE,264.73,1552.58,275.2,523.49
S01,W0026,2025-10-27,ACTIVE,295.4,1423.51,307.5,532.65
S01,W0026,2025-10-28,ACTIVE,287.47,1481.46,299.44,534.38
S01,W0026,2025-10-29,ACTIVE,283.08,1723.02,295.05,570.25
S01,W0026,2025-10-30,ACTIVE,308.37,1488.99,321.62,556.54
S01,W0026,2025-10-31,ACTIVE,299.01,1435.17,312.07,538.21
S01,W0026,2025-11-01,ACTIVE,313.08,1584.51,326.97,577.17
S01,W0026,2025-11-02,ACTIVE,287.07,1655.53,300,562.99
S01,W0026,2025-11-03,ACTIVE,304.31,1514.28,318.23,556.69
S01,W0026,2025-11-04,ACTIVE,282.99,1527.19,296.13,537.52
S01,W0026,2025-11-05,ACTIVE,287.7,1624.96,301.26,558.53
S01,W0026,2025-11-06,ACTIVE,280.78,1577.96,294.2,543.77
S01,W0026,2025-11-07,ACTIVE,317.68,1283.13,333.09,531.54
S01,W0026,2025-11-08,ACTIVE,292.09,1409.28,306.46,526.97
S01,W0026,2025-11-09,ACTIVE,246.96,1611.1,259.27,515.48
S01,W0026,2025-11-10,ACTIVE,289.81,1593.03,304.46,555.32
S01,W0026,2025-11-11,ACTIVE,290.08,1684.91,304.94,570.9
S01,W0026,2025-11-12,ACTIVE,269.11,1453.83,283.09,511.42
S01,W0026,2025-11-13,ACTIVE,302.17,1554.48,318.07,561.25
S01,W0026,2025-11-14,ACTIVE,271.8,1711.71,286.29,557.09
S01,W0026,2025-11-15,ACTIVE,259.3,1480.83,273.3,506.11
S01,W0026,2025-11-16,ACTIVE,289.26,1396.74,305.08,522.05
S01,W0026,2025-11-17,ACTIVE,305.07,1492.85,321.97,553.88
S01,W0026,2025-11-18,ACTIVE,281.19,1573.98,296.97,543.52
S01,W0026,2025-11-19,ACTIVE,265.66,1377.63,280.75,495.27
S01,W0026,2025-11-20,ACTIVE,299.78,1601.68,317.02,566.73
S01,W0026,2025-11-21,ACTIVE,297.68,1487.56,315,545.61
S01,W0026,2025-11-22,ACTIVE,285.85,1556.19,302.69,545.22
S01,W0026,2025-11-23,ACTIVE,270.86,1584.21,287,534.9
S01,W0026,2025-11-24,ACTIVE,290.71,1670,308.23,569.04
S01,W0026,2025-11-25,ACTIVE,263.88,1525.78,279.98,518.18
S01,W0026,2025-11-26,ACTIVE,268.08,1501.48,284.61,518.33
S01,W0026,2025-11-27,ACTIVE,309.51,1505.93,328.82,560.5
S01,W0026,2025-11-28,ACTIVE,292.38,1607.33,310.82,560.27
S01,W0026,2025-11-29,ACTIVE,294.73,1614.23,313.52,563.77
S01,W0026,2025-11-30,ACTIVE,287.16,1486.56,305.68,534.92
S01,W0026,2025-12-01,ACTIVE,248.42,1680.5,264.61,528.5
S01,W0026,2025-12-02,ACTIVE,279.64,1466.39,298.06,524.04
S01,W0026,2025-12-03,ACTIVE,266.44,1620.85,284.18,536.58
S01,W0026,2025-12-04,ACTIVE,294.23,1519.91,314.03,547.55
S01,W0026,2025-12-05,ACTIVE,296.82,1296.74,317,512.94
S01,W0026,2025-12-06,ACTIVE,260.05,1613.88,277.92,529.03
S01,W0026,2025-12-07,ACTIVE,307.09,1559.56,328.4,567.02
S01,W0026,2025-12-08,ACTIVE,290.02,1535.45,310.36,545.93
S01,W0026,2025-12-09,ACTIVE,297.27,1441.37,308.68,537.5
S01,W0026,2025-12-11,ACTIVE,272.94,1566.33,292.65,534
S01,W0026,2025-12-12,ACTIVE,267.96,1444.84,287.5,508.77
S01,W0026,2025-12-13,ACTIVE,287.13,1608.28,308.27,555.18
S01,W0026,2025-12-14,ACTIVE,271.2,1404.55,291.36,505.29
S01,W0026,2025-12-15,ACTIVE,287.4,1564.73,308.97,548.19
S01,W0026,2025-12-16,ACTIVE,286.1,1484.66,307.77,533.54
S01,W0026,2025-12-17,ACTIVE,291.42,1588.85,313.7,556.23
S01,W0026,2025-12-19,ACTIVE,271.82,1537.9,292.99,528.14
S01,W0026,2025-12-20,ACTIVE,294.35,1512.43,317.48,546.42
S01,W0026,2025-12-21,ACTIVE,287.57,1584.97,310.38,551.73
S01,W0026,2025-12-22,ACTIVE,258.34,1393.95,279.01,490.67
S01,W0026,2025-12-23,ACTIVE,286.68,1462.84,309.82,530.49
S01,W0026,2025-12-24,ACTIVE,261.55,1669.23,282.85,539.76
S01,W0026,2025-12-25,ACTIVE,281.1,1602.82,304.19,548.24
S01,W0026,2025-12-26,ACTIVE,293.37,1501.26,317.68,543.58
S01,W0026,2025-12-27,ACTIVE,274.3,1575.33,297.23,536.86
S01,W0026,2025-12-28,ACTIVE,284.51,1576.46,308.49,547.25
S01,W0026,2025-12-29,ACTIVE,288,1604.98,312.48,555.5
S01,W0026,2025-12-30,ACTIVE,301.1,1519.45,326.91,554.34
S01,W0026,2025-12-31,ACTIVE,269.55,1534.83,292.85,525.36
S01,W0026,2026-01-01,ACTIVE,240.45,1379.78,261.4,470.41
S01,W0026,2026-01-02,ACTIVE,288.68,1596.59,314.04,554.78
S01,W0026,2026-01-03,ACTIVE,314.42,1670.68,342.27,592.87
S01,W0026,2026-01-05,ACTIVE,247.08,1528.95,269.32,501.91
S01,W0026,2026-01-06,ACTIVE,286.26,1392.96,312.24,518.42
S01,W0026,2026-01-08,ACTIVE,252.56,1629.33,275.84,524.12
S01,W0026,2026-01-09,ACTIVE,274.89,1596.29,300.42,540.94
S01,W0026,2026-01-10,ACTIVE,292.15,1344.72,319.5,516.27
S01,W0026,2026-01-11,ACTIVE,267.64,1587.54,292.89,532.23
S01,W0026,2026-01-12,ACTIVE,273.88,1395.04,299.92,506.39
S01,W0026,2026-01-13,ACTIVE,280.28,1498.21,307.12,529.98
S01,W0026,2026-01-15,ACTIVE,292.18,1577.32,320.58,555.07
S01,W0026,2026-01-16,ACTIVE,264.91,1512.1,290.86,516.93
S01,W0026,2026-01-17,ACTIVE,274.76,1360.83,301.87,501.56
S01,W0026,2026-01-18,ACTIVE,267.45,1464.74,294.03,511.57
S01,W0026,2026-01-19,ACTIVE,278.36,1507.01,306.23,529.53
S01,W0026,2026-01-20,ACTIVE,240.54,1482.1,264.8,487.56
S01,W0026,2026-01-21,ACTIVE,285.22,1373.69,314.19,514.17
S01,W0026,2026-01-22,ACTIVE,277.62,1385.68,306.01,508.57
S01,W0026,2026-01-23,ACTIVE,268.35,1382.99,296,498.85
S01,W0026,2026-01-24,ACTIVE,258.16,1512.55,284.95,510.25
S01,W0026,2026-01-25,ACTIVE,294.75,1398.75,325.54,527.88
S01,W0026,2026-01-26,ACTIVE,259.09,1348.91,286.35,483.91
S01,W0026,2026-01-27,ACTIVE,268.97,1371.37,297.46,497.53
S01,W0026,2026-01-28,ACTIVE,258.22,1484.46,285.76,505.63
S01,W0026,2026-01-29,ACTIVE,248.61,1662.72,275.31,525.73
S01,W0026,2026-01-30,ACTIVE,282.98,1341.96,313.57,506.64
S01,W0026,2026-02-01,ACTIVE,259.4,1465.9,287.83,503.72
S01,W0026,2026-02-02,ACTIVE,267.34,1449.9,296.83,508.99
S01,W0026,2026-02-03,ACTIVE,260.92,1453.32,289.89,503.14
S01,W0026,2026-02-04,ACTIVE,256.92,1396.05,291.37,489.6
S01,W0026,2026-02-06,ACTIVE,269.55,1376.06,300.08,498.89
S01,W0026,2026-02-07,ACTIVE,268.9,1429.45,299.55,507.14
S01,W0026,2026-02-08,ACTIVE,244.49,1707.33,272.54,529.05
S01,W0026,2026-02-09,ACTIVE,275.25,1380.84,307.02,505.39
S01,W0026,2026-02-10,ACTIVE,267.58,1419.54,298.67,504.17
S01,W0026,2026-02-11,ACTIVE,261.83,1497.16,292.44,511.36
S01,W0026,2026-02-12,ACTIVE,262.33,1392.71,293.2,494.45
S01,W0026,2026-02-13,ACTIVE,254.38,1542.25,284.5,511.42
S01,W0026,2026-02-15,ACTIVE,240.52,1543.89,269.35,497.84
S01,W0026,2026-02-16,ACTIVE,269.14,1603.46,301.61,536.38
S01,W0026,2026-02-17,ACTIVE,259.91,1398.94,291.45,493.07
S01,W0026,2026-02-18,ACTIVE,264.49,1542.05,296.78,521.5
S01,W0026,2026-02-19,ACTIVE,264.73,1584.42,297.24,528.8
S01,W0026,2026-02-20,ACTIVE,255.85,1331.48,287.46,477.76
S01,W0026,2026-02-21,ACTIVE,274.58,1492.82,308.72,523.38
S01,W0026,2026-02-22,ACTIVE,276.56,1392.74,311.14,508.68
S01,W0026,2026-02-24,ACTIVE,264.03,1476.65,297.44,510.14
S01,W0026,2026-02-25,ACTIVE,264.95,1540.79,298.68,521.75
S01,W0026,2026-02-26,ACTIVE,274.51,1521.95,309.65,528.17
S01,W0026,2026-02-27,ACTIVE,252.15,1491.05,284.62,500.66
S01,W0026,2026-02-28,ACTIVE,267.52,1474.96,302.17,513.35
S01,W0026,2026-03-01,ACTIVE,259.82,1423.2,293.67,497.02
S01,W0026,2026-03-02,ACTIVE,266.48,1479.74,301.39,513.1
S01,W0026,2026-03-04,ACTIVE,238.85,1497.65,270.5,488.46
S01,W0026,2026-03-05,ACTIVE,247.47,1423.46,280.45,484.71
S01,W0026,2026-03-06,ACTIVE,290.44,1408.45,329.36,525.18
S01,W0026,2026-03-07,ACTIVE,278.68,1388.99,316.23,510.18
S01,W0026,2026-03-08,ACTIVE,283.08,1277.64,321.43,496.02
S01,W0026,2026-03-10,ACTIVE,264.93,1564.32,301.23,525.65
S01,W0026,2026-03-11,ACTIVE,266.29,1344.18,302.98,490.32
S01,W0026,2026-03-12,ACTIVE,278.25,1328.49,316.79,499.67
S01,W0026,2026-03-13,ACTIVE,262.2,1305.05,298.72,479.71
S01,W0026,2026-03-14,ACTIVE,261.21,1409.31,297.78,496.1
S01,W0026,2026-03-15,ACTIVE,270.12,1382.78,308.14,500.58
S01,W0026,2026-03-16,ACTIVE,268.55,1419.33,306.55,505.11
S01,W0026,2026-03-17,ACTIVE,251.95,1499.1,287.79,501.8
S01,W0026,2026-03-18,ACTIVE,289.74,1267.06,331.18,500.92
S01,W0026,2026-03-19,ACTIVE,272.98,1498.91,312.22,522.8
S01,W0026,2026-03-20,ACTIVE,259.23,1320.38,296.69,479.29
S01,W0026,2026-03-21,ACTIVE,261.49,1491.49,299.48,510.07
S01,W0026,2026-03-23,ACTIVE,252.34,1424.6,289.38,489.77
S01,W0026,2026-03-25,ACTIVE,240.44,1528.26,276.1,495.15
S01,W0026,2026-03-26,ACTIVE,252.7,1423.49,290.37,489.95
S01,W0026,2026-03-27,ACTIVE,274,1444.74,315.05,514.79
S01,W0026,2026-03-28,ACTIVE,271.93,1376.97,312.88,501.43
S01,W0026,2026-03-29,ACTIVE,255.13,1353.32,293.74,480.68
S01,W0026,2026-03-30,ACTIVE,249.82,1511.92,287.82,501.81
S01,W0026,2026-03-31,ACTIVE,266.39,1250.72,307.11,474.84
S01,W0026,2026-04-01,ACTIVE,266.94,1513.54,299.9,519.2
S01,W0026,2026-04-03,ACTIVE,256.6,1434.91,296.42,495.75
S01,W0026,2026-04-04,ACTIVE,229.12,1458.27,264.85,472.17
S01,W0026,2026-04-05,ACTIVE,260.08,1439.71,300.83,500.03
S01,W0026,2026-04-06,ACTIVE,252.85,1300.37,292.67,469.58
S01,W0026,2026-04-07,ACTIVE,237.92,1359.9,283.63,464.57
S01,W0026,2026-04-08,ACTIVE,273.53,1412.79,317.02,509
S01,W0026,2026-04-09,ACTIVE,240.65,1629.5,279.09,512.23
S01,W0026,2026-04-10,ACTIVE,246.07,1430.49,285.57,484.49
S01,W0026,2026-04-11,ACTIVE,257.14,1289.95,298.62,472.13
S01,W0026,2026-04-12,ACTIVE,276.93,1632.03,321.81,548.93
S01,W0026,2026-04-13,ACTIVE,252.45,1535.71,293.56,508.4
S01,W0026,2026-04-14,ACTIVE,250.79,1361.44,291.82,477.7
S01,W0026,2026-04-15,ACTIVE,243.9,1145.72,283.99,434.85
S01,W0026,2026-04-16,ACTIVE,266.5,1402.54,310.51,500.26
S01,W0026,2026-04-17,ACTIVE,257.75,1617.15,300.51,527.28
S01,W0026,2026-04-18,ACTIVE,265.3,1625.35,309.53,536.19
S01,W0026,2026-04-19,ACTIVE,260.14,1372.54,303.7,488.9
S01,W0026,2026-04-20,ACTIVE,256.76,1455.18,299.95,499.29
S01,W0026,2026-04-21,ACTIVE,295.85,1264.19,345.85,506.55
S01,W0026,2026-04-22,ACTIVE,275.76,1477.78,322.58,522.06
S01,W0026,2026-04-24,ACTIVE,266.63,1426.84,312.31,504.44
S01,W0026,2026-04-26,ACTIVE,255.84,1308.33,300.07,473.9
S01,W0026,2026-04-28,ACTIVE,228.08,1464.12,267.86,472.1
S01,W0026,2026-04-29,ACTIVE,254.57,1517.49,299.17,507.49
S01,W0026,2026-04-30,ACTIVE,255.24,1369.16,300.15,483.43
S01,W0026,2026-05-01,ACTIVE,244.38,1526.2,287.58,498.75
S01,W0026,2026-05-02,ACTIVE,259.23,1469.15,296.74,504.09
S01,W0026,2026-05-03,ACTIVE,261.8,1292.42,308.48,477.2
S01,W0026,2026-05-04,ACTIVE,258.86,1272.26,305.23,470.9
S01,W0026,2026-05-05,ACTIVE,247.7,1383.79,292.25,478.33
S01,W0026,2026-05-06,ACTIVE,264.67,1279.56,312.49,477.93
S01,W0026,2026-05-07,ACTIVE,218.96,1313.73,258.69,437.92
S01,W0026,2026-05-08,ACTIVE,253.47,1353.48,299.66,479.05
S01,W0026,2026-05-09,ACTIVE,231.81,1499.32,274.24,481.7
S01,W0026,2026-05-10,ACTIVE,272.33,1380.06,322.38,502.34
S01,W0026,2026-05-11,ACTIVE,242.2,1531.45,286.91,497.44
S01,W0026,2026-05-13,ACTIVE,250.66,1386.57,297.32,481.76
S01,W0026,2026-05-14,ACTIVE,227.78,1454.67,270.36,470.23
S01,W0026,2026-05-15,ACTIVE,251.53,1385.18,298.75,482.39
S01,W0026,2026-05-16,ACTIVE,237.26,1469.85,281.99,482.24
S01,W0026,2026-05-17,ACTIVE,240.56,1345.1,286.1,464.74
S01,W0026,2026-05-18,ACTIVE,253.17,1553.39,301.3,512.07
S01,W0026,2026-05-19,ACTIVE,252.09,1350.67,300.21,477.2
S01,W0026,2026-05-20,ACTIVE,251.71,1355.38,299.95,477.61
S01,W0026,2026-05-21,ACTIVE,261.77,1426.88,312.15,499.58
S01,W0026,2026-05-23,ACTIVE,246,1564.25,293.73,506.71
S01,W0026,2026-05-24,ACTIVE,231.72,1506.7,276.86,482.84
S01,W0026,2026-05-25,ACTIVE,256.35,1427.79,306.49,494.32
S01,W0026,2026-05-26,ACTIVE,280.38,1213.26,335.45,482.59
S01,W0026,2026-05-27,ACTIVE,261.12,1524.28,312.61,515.17
S01,W0026,2026-05-29,ACTIVE,229.19,1418.6,274.75,465.62
S01,W0026,2026-05-30,ACTIVE,264.02,1382.85,316.71,494.5
S01,W0026,2026-05-31,ACTIVE,236.46,1147.36,283.84,427.69
S01,W0026,2026-06-01,ACTIVE,249.01,1268.87,299.1,460.49
S01,W0026,2026-06-02,ACTIVE,267.35,1271.22,321.35,479.22
S01,W0026,2026-06-03,ACTIVE,251.89,1348.98,302.96,476.72
S01,W0026,2026-06-04,ACTIVE,251.29,1482.94,302.44,498.45
S01,W0026,2026-06-05,ACTIVE,213.59,1393.37,257.25,445.82
S01,W0026,2026-06-06,ACTIVE,244.61,1450.84,294.79,486.42
S01,W0026,2026-06-07,ACTIVE,227.84,1463.04,274.77,471.68
S01,W0026,2026-06-08,ACTIVE,259.52,1489.03,313.18,507.69
S01,W0026,2026-06-09,ACTIVE,231.13,1403.39,279.11,465.03
S01,W0026,2026-06-10,ACTIVE,258.56,1301.27,312.43,475.44
S01,W0026,2026-06-11,ACTIVE,237.07,1339.35,286.66,460.29
S01,W0026,2026-06-12,ACTIVE,267.12,1462.06,323.21,510.8
S01,W0026,2026-06-13,ACTIVE,255.45,1409.02,309.3,490.29
S01,W0026,2026-06-14,ACTIVE,254.27,1557.36,308.07,513.83
S01,W0026,2026-06-15,ACTIVE,265.42,1383.11,321.8,495.94
S01,W0026,2026-06-16,ACTIVE,224.41,1238.4,272.25,430.81
S01,W0026,2026-06-17,ACTIVE,237.76,1190.56,288.64,436.19
S01,W0026,2026-06-18,ACTIVE,255.3,1448.39,310.14,496.7
S01,W0026,2026-06-19,ACTIVE,269.81,1372.93,327.98,498.63
S01,W0026,2026-06-20,ACTIVE,272.62,1347.23,331.62,497.16
S01,W0026,2026-06-21,ACTIVE,248.57,1426.6,302.56,486.34
S01,W0026,2026-06-22,ACTIVE,250.3,1423.05,304.87,487.48
S01,W0026,2026-06-23,ACTIVE,226.17,1419.73,275.67,462.79
S01,W0026,2026-06-24,ACTIVE,270.91,1284.69,330.41,485.03
S01,W0026,2026-06-25,ACTIVE,246.25,1342.67,300.54,470.03
S01,W0026,2026-06-26,ACTIVE,245.25,1445.77,299.52,486.21
S01,W0026,2026-06-27,ACTIVE,275.47,1391.89,336.64,507.45
S01,W0026,2026-06-28,ACTIVE,258.26,1382.74,315.82,488.72
S01,W0026,2026-06-29,ACTIVE,268.36,1388.81,328.39,499.83
S01,W0026,2026-06-30,ACTIVE,245.03,1459.94,300.04,488.35
S01,W0026,2026-07-01,ACTIVE,240.43,1447.32,277.89,481.65
S01,W0026,2026-07-03,ACTIVE,248.88,1332.31,305.37,470.93
S01,W0026,2026-07-05,ACTIVE,230.46,1447.24,283.14,471.67
S01,W0026,2026-07-06,ACTIVE,225.24,1312.61,276.91,444.01
S01,W0026,2026-07-07,ACTIVE,265.3,1224.36,326.38,469.36
S01,W0026,2026-07-08,ACTIVE,258.92,1381.75,318.74,489.21
S01,W0026,2026-07-09,ACTIVE,241.39,1353.72,297.36,467.01
S01,W0026,2026-07-10,ACTIVE,275.94,1489.29,340.15,524.16
S01,W0026,2026-07-12,ACTIVE,236.02,1518.4,291.33,489.09
S01,W0026,2026-07-13,ACTIVE,253.9,1370.59,313.61,482.33
S01,W0026,2026-07-14,ACTIVE,251.93,1480.22,311.37,498.63
S01,W0026,2026-07-15,ACTIVE,230.88,1195.44,285.55,430.12
S01,W0026,2026-07-16,ACTIVE,245.9,1492.86,304.32,494.71
S01,W0026,2026-07-17,ACTIVE,259.63,1425.2,321.53,497.16
S01,W0026,2026-07-18,ACTIVE,249.14,1357.53,308.75,475.4
S01,W0026,2026-07-19,ACTIVE,240.26,1388.21,297.94,471.63
S01,W0026,2026-07-20,ACTIVE,251.74,1165.03,312.38,445.91
S01,W0026,2026-07-21,ACTIVE,246.8,1238.77,306.46,453.26
S01,W0026,2026-07-22,ACTIVE,235,1475.28,292,480.88
S01,W0026,2026-07-23,ACTIVE,251.12,1254.79,312.24,460.25
S01,W0026,2026-07-24,ACTIVE,235.88,1521.63,293.48,489.49
S01,W0026,2026-07-25,ACTIVE,208.34,1359.43,259.39,434.91
S01,W0026,2026-07-26,ACTIVE,241.7,1283.87,301.13,455.68
S01,W0026,2026-07-27,ACTIVE,276.85,1320.29,345.16,496.9
S01,W0026,2026-07-28,ACTIVE,242.9,1339.44,303.03,466.14
S01,W0026,2026-07-29,ACTIVE,257.37,1385,321.3,488.2
S01,W0026,2026-07-30,ACTIVE,223.87,1432.63,279.66,462.64
S01,W0026,2026-07-31,ACTIVE,232.3,1306.82,290.38,450.1
S01,W0026,2026-08-01,ACTIVE,239.73,1378.58,299.87,469.49
S01,W0026,2026-08-02,ACTIVE,255.33,1290.71,319.6,470.45
S01,W0026,2026-08-03,ACTIVE,250.17,1416.15,313.35,486.2
S01,W0026,2026-08-04,ACTIVE,253.23,1450.51,317.39,494.98
S01,W0026,2026-08-05,ACTIVE,230.16,1468.52,288.66,474.91
S01,W0026,2026-08-07,ACTIVE,272.24,1287.95,341.89,486.9
S01,W0026,2026-08-08,ACTIVE,245.83,1310.05,308.94,464.17
S01,W0026,2026-08-09,ACTIVE,226.15,1294.6,284.4,441.92
S01,W0026,2026-08-10,ACTIVE,223.79,1439.89,281.62,463.77
S01,W0026,2026-08-11,ACTIVE,226.04,1219.61,284.63,429.31
S01,W0026,2026-08-12,ACTIVE,251.99,1370.2,317.52,480.36
S01,W0026,2026-08-13,ACTIVE,252.2,1289.01,318,467.04
S01,W0026,2026-08-14,ACTIVE,266.89,1355.69,336.74,492.84
S01,W0026,2026-08-15,ACTIVE,214.73,1299.61,271.12,431.33
S01,W0026,2026-08-17,ACTIVE,245.07,1206.96,309.83,446.23
S01,W0026,2026-08-18,ACTIVE,209.66,1508.54,265.24,461.08
S01,W0026,2026-08-19,ACTIVE,256.65,1219.92,324.91,459.97
S01,W0026,2026-08-20,ACTIVE,252.71,1297.02,320.13,468.88
S01,W0026,2026-08-21,ACTIVE,213.35,1223.32,270.46,417.24
S01,W0026,2026-08-22,ACTIVE,238.75,1255.7,302.85,448.03
S01,W0026,2026-08-23,ACTIVE,241.58,1333.97,306.65,463.91
S01,W0026,2026-08-24,ACTIVE,227.09,1362.56,288.45,454.18
S01,W0026,2026-08-25,ACTIVE,244.37,1383.49,310.6,474.95
S01,W0026,2026-08-26,ACTIVE,235.69,1456.96,299.77,478.52
S01,W0030,2025-09-16,ACTIVE,287.51,1756.73,291.32,580.3
S01,W0030,2025-11-02,ACTIVE,300.81,1517.99,314.36,553.81
S01,W0030,2025-11-06,ACTIVE,294.42,1698.41,308.5,577.49
S01,W0030,2025-12-15,ACTIVE,298.62,1390.15,321.03,530.31
S01,W0030,2025-12-27,ACTIVE,283.7,1761.37,307.41,577.26
S01,W0030,2025-12-29,ACTIVE,283.8,1708.08,307.92,568.48
S01,W0030,2026-03-14,ACTIVE,261.07,1325.66,297.62,482.01
S01,W0030,2026-04-18,ACTIVE,287.4,1535.96,335.31,543.39
S01,W0030,2026-04-24,ACTIVE,253.6,1587.53,297.05,518.19
S01,W0030,2026-05-08,ACTIVE,285.5,1563.3,337.53,546.05
S01,W0030,2026-05-31,ACTIVE,268.57,1513.13,322.39,520.76
S01,W0030,2026-06-22,ACTIVE,259.26,1420.9,315.79,496.08
S01,W0030,2026-07-26,ACTIVE,255.78,1359.66,318.67,482.39
S01,W0034,2025-08-27,ACTIVE,243.74,1526.93,243.74,498.23
S01,W0034,2025-08-28,ACTIVE,252.93,1488.62,253.09,501.03
S01,W0034,2025-08-29,ACTIVE,290.45,1482.08,290.83,537.46
S01,W0034,2025-08-30,ACTIVE,263.1,1442.57,263.61,503.53
S01,W0034,2025-08-31,ACTIVE,277.98,1605.48,278.71,545.56
S01,W0034,2025-09-01,ACTIVE,273.44,1408.65,274.34,508.22
S01,W0034,2025-09-02,ACTIVE,298.38,1355.24,299.56,524.25
S01,W0034,2025-09-03,ACTIVE,311.66,1707.81,313.1,596.3
S01,W0034,2025-09-04,ACTIVE,285.49,1561.69,287,545.77
S01,W0034,2025-09-05,ACTIVE,264.04,1311.84,265.61,482.68
S01,W0034,2025-09-06,ACTIVE,266.5,1667.87,268.26,544.48
S01,W0034,2025-09-07,ACTIVE,269.61,1598.06,271.56,535.95
S01,W0034,2025-09-08,ACTIVE,282.85,1409.59,285.09,517.78
S01,W0034,2025-09-09,ACTIVE,284.34,1563.54,286.78,544.93
S01,W0034,2025-09-10,ACTIVE,286.15,1521.18,288.8,539.68
S01,W0034,2025-09-12,ACTIVE,255.82,1429.35,258.52,494.04
S01,W0034,2025-09-13,ACTIVE,273.72,1451.41,276.8,515.62
S01,W0034,2025-09-14,ACTIVE,255.28,1580.28,258.32,518.66
S01,W0034,2025-09-15,ACTIVE,272.01,1614,275.43,541.01
S01,W0034,2025-09-16,ACTIVE,292.63,1617.34,296.5,562.19
S01,W0034,2025-09-17,ACTIVE,264.56,1394.37,268.24,496.96
S01,W0034,2025-09-19,ACTIVE,293.24,1481.83,297.7,540.21
S01,W0034,2025-09-20,ACTIVE,244.01,1319.55,247.89,463.93
S01,W0034,2025-09-21,ACTIVE,246.78,1554.32,250.87,505.83
S01,W0034,2025-09-22,ACTIVE,267.84,1546.79,272.46,525.64
S01,W0034,2025-09-23,ACTIVE,289.74,1511.89,294.93,541.72
S01,W0034,2025-09-24,ACTIVE,292.48,1509.89,297.92,544.13
S01,W0034,2025-09-25,ACTIVE,274.93,1527.23,280.22,529.47
S01,W0034,2025-09-26,ACTIVE,252.04,1497.92,257.06,501.69
S01,W0034,2025-09-29,ACTIVE,219.18,1555.33,223.99,478.4
S01,W0034,2025-09-30,ACTIVE,261.65,1531.47,267.57,516.9
S01,W0034,2025-10-01,ACTIVE,248.36,1395.97,254.14,481.02
S01,W0034,2025-10-02,ACTIVE,258.77,1454.25,264.97,501.15
S01,W0034,2025-10-03,ACTIVE,266.92,1335.28,273.49,489.47
S01,W0034,2025-10-04,ACTIVE,256.31,1628.95,262.79,527.8
S01,W0034,2025-10-05,ACTIVE,255.95,1371.08,262.6,484.46
S01,W0034,2025-10-06,ACTIVE,265.77,1451.76,272.85,507.73
S01,W0034,2025-10-07,ACTIVE,255.4,1266.3,262.38,466.45
S01,W0034,2025-10-08,ACTIVE,274.91,1454.93,282.61,517.4
S01,W0034,2025-10-09,ACTIVE,256.92,1537.68,264.29,513.2
S01,W0034,2025-10-10,ACTIVE,253.48,1380.38,260.92,483.54
S01,W0034,2025-10-11,ACTIVE,290.18,1397.35,298.9,523.07
S01,W0034,2025-10-12,ACTIVE,242.89,1395.23,250.34,475.43
S01,W0034,2025-10-13,ACTIVE,251.75,1306.38,259.65,469.48
