Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S08,W0008,2025-09-26,ACTIVE,285,1420.91,237.09,521.82
S08,W0008,2025-09-27,ACTIVE,282.01,1608.89,234.73,550.16
S08,W0008,2025-09-28,ACTIVE,270.51,1363.89,225.28,497.83
S08,W0008,2025-09-29,ACTIVE,311.87,1626.25,259.87,582.91
S08,W0008,2025-10-01,ACTIVE,280.18,1571.22,233.72,542.05
S08,W0008,2025-10-02,ACTIVE,288.99,1405.45,241.2,523.23
S08,W0008,2025-10-03,ACTIVE,296.31,1550.54,247.44,554.73
S08,W0008,2025-10-04,ACTIVE,304.12,1455.04,254.11,546.63
S08,W0008,2025-10-05,ACTIVE,285.08,1462.55,238.33,528.84
S08,W0008,2025-10-06,ACTIVE,276.88,1542.97,231.6,534.04
S08,W0008,2025-10-07,ACTIVE,276.83,1509.72,231.69,528.45
S08,W0008,2025-10-08,ACTIVE,318.84,1520.09,267,572.19
S08,W0008,2025-10-10,ACTIVE,304.21,1584.16,255.03,568.24
S08,W0008,2025-10-11,ACTIVE,269.41,1533.92,227.92,525.06
S08,W0008,2025-10-12,ACTIVE,278.81,1431.83,233.99,517.45
S08,W0008,2025-10-13,ACTIVE,273.93,1473.14,230.02,519.45
S08,W0008,2025-10-14,ACTIVE,284.39,1345.39,238.94,508.62
S08,W0008,2025-10-15,ACTIVE,293.44,1502.4,246.68,543.84
S08,W0008,2025-10-16,ACTIVE,302.43,1692.6,254.38,584.53
S08,W0008,2025-10-17,ACTIVE,317.27,1624.58,267.01,588.03
S08,W0008,2025-10-18,ACTIVE,302.51,1592.54,254.73,567.93
S08,W0008,2025-10-19,ACTIVE,279.9,1558.7,235.82,539.68
S08,W0008,2025-10-20,ACTIVE,268.76,1445.71,226.56,509.71
S08,W0008,2025-10-21,ACTIVE,311.26,1596.01,262.53,577.26
S08,W0008,2025-10-23,ACTIVE,273.94,1446.83,231.31,515.08
S08,W0008,2025-10-24,ACTIVE,292.65,1186.32,247.24,490.37
S08,W0008,2025-10-25,ACTIVE,230.14,1466.21,194.53,474.51
S08,W0008,2025-10-26,ACTIVE,291.88,1393.02,246.86,524.05
S08,W0008,2025-10-27,ACTIVE,292.5,1548.48,247.52,550.58
S08,W0008,2025-10-28,ACTIVE,276.15,1474.46,233.81,521.89
S08,W0008,2025-10-29,ACTIVE,281.17,1538.93,238.2,537.66
S08,W0008,2025-10-30,ACTIVE,308.5,1496.11,261.49,557.85
S08,W0008,2025-10-31,ACTIVE,290.06,1396.59,246,522.83
S08,W0008,2025-11-01,ACTIVE,300.75,1478.81,255.21,547.22
S08,W0008,2025-11-02,ACTIVE,272.51,1541.87,231.37,529.49
S08,W0008,2025-11-03,ACTIVE,272.83,1462.48,231.77,516.58
S08,W0008,2025-11-04,ACTIVE,252.38,1517.75,214.52,505.34
S08,W0008,2025-11-05,ACTIVE,297.66,1679.58,253.14,577.59
S08,W0008,2025-11-06,ACTIVE,275.76,1551.68,234.65,534.37
S08,W0008,2025-11-07,ACTIVE,288.96,1473.32,246.02,534.51
S08,W0008,2025-11-08,ACTIVE,260.77,1409.69,222.14,495.72
S08,W0008,2025-11-09,ACTIVE,286.59,1545.62,244.26,544.19
S08,W0008,2025-11-11,ACTIVE,267.91,1391.84,228.6,499.88
S08,W0008,2025-11-12,ACTIVE,290.71,1522.73,250.1,544.5
S08,W0008,2025-11-13,ACTIVE,260.11,1440.38,222.19,500.17
S08,W0008,2025-11-14,ACTIVE,303.75,1360.23,259.61,530.46
S08,W0008,2025-11-15,ACTIVE,307.27,1347.06,262.76,531.78
S08,W0008,2025-11-16,ACTIVE,285.82,1395.66,244.55,518.43
S08,W0008,2025-11-17,ACTIVE,296.16,1550.45,253.54,554.57
S08,W0008,2025-11-19,ACTIVE,283.46,1621.16,242.93,553.65
S08,W0008,2025-11-20,ACTIVE,259.12,1469.78,222.19,504.08
S08,W0008,2025-11-21,ACTIVE,298.52,1559.69,256.12,558.47
S08,W0008,2025-11-22,ACTIVE,280.39,1370.04,240.7,508.73
S08,W0008,2025-11-23,ACTIVE,277.22,1598.6,238.11,543.65
S08,W0008,2025-11-24,ACTIVE,280.63,1435.35,241.17,519.86
S08,W0008,2025-11-25,ACTIVE,261.2,1629.7,224.6,532.82
S08,W0008,2025-11-26,ACTIVE,274.96,1371.28,236.56,503.51
S08,W0008,2025-11-27,ACTIVE,262.15,1574.94,225.66,524.64
S08,W0008,2025-11-28,ACTIVE,276.16,1476.31,237.86,522.21
S08,W0008,2025-11-29,ACTIVE,268.49,1347.87,231.37,493.14
S08,W0008,2025-11-30,ACTIVE,250.83,1628.54,216.28,522.25
S08,W0008,2025-12-01,ACTIVE,253,1534.09,218.27,508.68
S08,W0008,2025-12-02,ACTIVE,310.31,1291.26,267.86,525.52
S08,W0008,2025-12-03,ACTIVE,304.78,1418.12,263.23,541.13
S08,W0008,2025-12-04,ACTIVE,292.92,1382.4,253.13,523.32
S08,W0008,2025-12-05,ACTIVE,294.82,1383.8,254.91,525.45
S08,W0008,2025-12-06,ACTIVE,261.52,1344.47,226.24,485.6
S08,W0008,2025-12-07,ACTIVE,279.91,1643.07,242.28,553.76
S08,W0008,2025-12-08,ACTIVE,283.32,1453.45,245.38,525.56
S08,W0008,2025-12-09,ACTIVE,283.05,1540.35,245.28,539.78
S08,W0008,2025-12-10,ACTIVE,267.46,1386.68,231.89,498.57
S08,W0008,2025-12-12,ACTIVE,266.15,1380.13,231.01,496.17
S08,W0008,2025-12-13,ACTIVE,281.45,1549.87,244.42,539.76
S08,W0008,2025-12-15,ACTIVE,287.3,1278.52,249.78,500.39
S08,W0008,2025-12-16,ACTIVE,301.68,1557.42,262.43,561.25
S08,W0008,2025-12-17,ACTIVE,268.25,1318.76,233.48,488.04
S08,W0008,2025-12-18,ACTIVE,257.24,1476.53,224.01,503.33
S08,W0008,2025-12-19,ACTIVE,304.23,1490.54,265.08,552.65
S08,W0008,2025-12-20,ACTIVE,282.28,1436.47,246.09,521.69
S08,W0008,2025-12-21,ACTIVE,291.69,1525.28,254.44,545.9
S08,W0008,2025-12-22,ACTIVE,270.18,1555.19,235.8,529.38
S08,W0008,2025-12-23,ACTIVE,259.7,1461.42,226.78,503.27
S08,W0008,2025-12-24,ACTIVE,248.91,1544.78,217.48,506.37
S08,W0008,2025-12-25,ACTIVE,291.79,1345.29,255.08,516.01
S08,W0008,2025-12-27,ACTIVE,286.24,1516.86,250.5,539.05
S08,W0008,2025-12-28,ACTIVE,268.66,1508.55,235.25,520.09
S08,W0008,2025-12-29,ACTIVE,267.04,1552.8,233.96,525.84
S08,W0008,2025-12-30,ACTIVE,276.68,1673.66,242.54,555.62
S08,W0008,2025-12-31,ACTIVE,268.13,1592.72,235.17,533.58
S08,W0008,2026-01-02,ACTIVE,293.01,1335.79,257.28,515.64
S08,W0008,2026-01-03,ACTIVE,286.91,1272.05,252.06,498.92
S08,W0008,2026-01-04,ACTIVE,266.8,1424.48,234.52,504.21
S08,W0008,2026-01-05,ACTIVE,303.3,1220.66,266.75,506.74
S08,W0008,2026-01-06,ACTIVE,284.95,1327.3,250.75,506.17
S08,W0008,2026-01-07,ACTIVE,286.19,1378.25,251.98,515.9
S08,W0008,2026-01-08,ACTIVE,292.73,1338.16,257.88,515.76
S08,W0008,2026-01-09,ACTIVE,277.21,1496.92,244.35,526.7
S08,W0008,2026-01-10,ACTIVE,315.5,1294.4,278.25,531.23
S08,W0008,2026-01-12,ACTIVE,287.49,1535.54,253.83,543.41
S08,W0008,2026-01-13,ACTIVE,264.15,1334.85,233.35,486.63
S08,W0008,2026-01-15,ACTIVE,256.62,1207.24,226.94,457.83
S08,W0008,2026-01-16,ACTIVE,268.77,1302.01,237.82,485.77
S08,W0008,2026-01-17,ACTIVE,302.68,1553.71,267.98,561.63
S08,W0008,2026-01-18,ACTIVE,288.36,1530.79,255.43,543.49
S08,W0008,2026-01-19,ACTIVE,267.53,1403.65,237.12,501.47
S08,W0008,2026-01-20,ACTIVE,261,1576.5,231.45,523.75
S08,W0008,2026-01-21,ACTIVE,281.35,1306.43,249.64,499.09
S08,W0008,2026-01-22,ACTIVE,281.13,1504.22,249.58,531.83
S08,W0008,2026-01-23,ACTIVE,272.59,1479.96,242.13,519.25
S08,W0008,2026-01-24,ACTIVE,258.62,1386.21,229.85,489.66
S08,W0008,2026-01-25,ACTIVE,259.27,1676.9,230.55,538.75
S08,W0008,2026-01-26,ACTIVE,258.03,1545.82,229.57,515.67
S08,W0008,2026-01-27,ACTIVE,249.1,1301.44,221.75,466.01
S08,W0008,2026-01-28,ACTIVE,281.6,1469.26,250.82,526.48
S08,W0008,2026-01-29,ACTIVE,253.14,1336.19,225.6,475.84
S08,W0008,2026-01-30,ACTIVE,290.26,1512.82,258.82,542.4
S08,W0008,2026-01-31,ACTIVE,264.21,1484.86,235.72,511.69
S08,W0008,2026-02-01,ACTIVE,234.18,1424.76,209.04,471.64
S08,W0008,2026-02-02,ACTIVE,287.91,1399.38,257.15,521.14
S08,W0008,2026-02-03,ACTIVE,286.78,1430.58,256.28,525.21
S08,W0008,2026-02-04,ACTIVE,251.37,1267.38,224.76,462.6
S08,W0008,2026-02-05,ACTIVE,291.25,1276.4,260.56,503.98
S08,W0008,2026-02-06,ACTIVE,259.52,1346.15,232.3,483.88
S08,W0008,2026-02-07,ACTIVE,287.2,1254.53,257.22,496.29
S08,W0008,2026-02-08,ACTIVE,267.53,1411.82,239.74,502.83
S08,W0008,2026-02-09,ACTIVE,245.29,1660.7,219.93,522.07
S08,W0008,2026-02-10,ACTIVE,272.84,1516.68,244.76,525.62
S08,W0008,2026-02-11,ACTIVE,249.69,1396.56,224.11,482.45
S08,W0008,2026-02-12,ACTIVE,265.17,1538.17,238.15,521.53
S08,W0008,2026-02-13,ACTIVE,225.02,1415.87,202.2,461
S08,W0008,2026-02-14,ACTIVE,262.21,1484.57,235.74,509.64
S08,W0008,2026-02-15,ACTIVE,279.64,1140.03,251.56,469.65
S08,W0008,2026-02-16,ACTIVE,255.76,1321.82,230.2,476.06
S08,W0008,2026-02-17,ACTIVE,229.91,1402.08,207.04,463.59
S08,W0008,2026-02-18,ACTIVE,282.22,1402.6,254.29,515.99
S08,W0008,2026-02-19,ACTIVE,265.52,1263.78,239.38,476.15
S08,W0008,2026-02-20,ACTIVE,256.69,1180.03,231.54,453.36
S08,W0008,2026-02-21,ACTIVE,274.87,1532.6,248.08,530.3
S08,W0008,2026-02-22,ACTIVE,282.88,1453.44,255.44,525.12
S08,W0008,2026-02-23,ACTIVE,269.14,1257.07,243.17,478.65
S08,W0008,2026-02-24,ACTIVE,301.74,1212.73,272.78,503.86
S08,W0008,2026-02-25,ACTIVE,265.23,1385.66,239.9,496.17
S08,W0008,2026-02-26,ACTIVE,260.74,1252.71,235.97,469.53
S08,W0008,2026-02-27,ACTIVE,277.63,1233.56,251.4,483.22
S08,W0008,2026-02-28,ACTIVE,220.32,1509.07,199.61,471.83
S08,W0008,2026-03-01,ACTIVE,265.92,1382.42,241.06,496.32
S08,W0008,2026-03-02,ACTIVE,264.08,1418.68,239.52,500.53
S08,W0008,2026-03-03,ACTIVE,281.87,1425.39,255.79,519.44
S08,W0008,2026-03-04,ACTIVE,262.49,1401.47,238.34,496.07
S08,W0008,2026-03-05,ACTIVE,264.03,1610.02,239.87,532.37
S08,W0008,2026-03-06,ACTIVE,268.87,1407.38,244.4,503.43
S08,W0008,2026-03-07,ACTIVE,295.43,1509.28,268.69,546.98
S08,W0008,2026-03-08,ACTIVE,275.46,1443.44,250.67,516.03
S08,W0008,2026-03-09,ACTIVE,251.07,1424.55,228.6,488.5
S08,W0008,2026-03-10,ACTIVE,247.99,1253.26,225.91,456.87
S08,W0008,2026-03-11,ACTIVE,274.79,1358.04,250.47,501.13
S08,W0008,2026-03-12,ACTIVE,251.33,1232.7,229.21,456.78
S08,W0008,2026-03-13,ACTIVE,285.95,1362.03,260.93,512.95
S08,W0008,2026-03-14,ACTIVE,229.72,1231.36,209.73,434.95
S08,W0008,2026-03-15,ACTIVE,291.87,1309.47,266.62,510.12
S08,W0008,2026-03-16,ACTIVE,240.84,1381.02,220.13,471.01
S08,W0008,2026-03-17,ACTIVE,247.52,1449.45,226.36,489.1
S08,W0008,2026-03-18,ACTIVE,252.54,1442.03,231.08,492.88
S08,W0008,2026-03-19,ACTIVE,254.71,1223.76,233.19,458.67
S08,W0008,2026-03-20,ACTIVE,265.53,1417.97,243.23,501.86
S08,W0008,2026-03-21,ACTIVE,241.31,1505.8,221.16,492.28
S08,W0008,2026-03-22,ACTIVE,258.07,1308.51,236.65,476.16
S08,W0008,2026-03-23,ACTIVE,260.68,1312.1,239.18,479.36
S08,W0008,2026-03-24,ACTIVE,261.7,1227.47,240.25,466.28
S08,W0008,2026-03-25,ACTIVE,237.24,1388.03,217.92,468.58
S08,W0008,2026-03-26,ACTIVE,284.75,1328.67,261.69,506.2
S08,W0008,2026-03-27,ACTIVE,264.64,1387.88,243.35,495.95
S08,W0008,2026-03-28,ACTIVE,294.76,1283.39,271.19,508.66
S08,W0008,2026-03-29,ACTIVE,246.05,1512.3,226.5,498.1
S08,W0008,2026-03-30,ACTIVE,280.94,1468.43,258.77,525.68
S08,W0008,2026-03-31,ACTIVE,269.41,1213.82,248.28,471.71
S08,W0008,2026-04-01,ACTIVE,264.54,1416.99,243.92,500.71
S08,W0008,2026-04-02,ACTIVE,250.61,1379.21,231.2,480.48
S08,W0008,2026-04-03,ACTIVE,257.75,1355.75,237.92,483.71
S08,W0008,2026-04-04,ACTIVE,244.65,1305.37,225.96,462.21
S08,W0008,2026-04-05,ACTIVE,263.27,1324.25,243.29,483.98
S08,W0008,2026-04-08,ACTIVE,249.38,1268.51,230.83,460.8
S08,W0008,2026-04-09,ACTIVE,248.62,1198.71,230.26,448.41
S08,W0008,2026-04-10,ACTIVE,255.5,1360.56,236.75,482.26
S08,W0008,2026-04-11,ACTIVE,267.92,1350.47,248.4,493
S08,W0008,2026-04-12,ACTIVE,253.69,1352.29,235.34,479.07
S08,W0008,2026-04-13,ACTIVE,259.17,1352.09,240.55,484.52
S08,W0008,2026-04-14,ACTIVE,245.23,1450.05,227.74,486.91
S08,W0008,2026-04-15,ACTIVE,257.07,1308.01,238.86,475.07
S08,W0008,2026-04-16,ACTIVE,274.02,1262.56,254.76,484.45
S08,W0008,2026-04-17,ACTIVE,268.5,1395.86,249.76,501.14
S08,W0008,2026-04-18,ACTIVE,270.23,1286.49,251.5,484.65
S08,W0008,2026-04-19,ACTIVE,265.38,1334.8,247.13,487.85
S08,W0008,2026-04-20,ACTIVE,252.44,1410.09,235.21,487.46
S08,W0008,2026-04-21,ACTIVE,267.87,1233.71,249.72,473.49
S08,W0008,2026-04-22,ACTIVE,278.84,1397.55,260.09,511.77
S08,W0008,2026-04-23,ACTIVE,229.9,1402.72,214.55,463.69
S08,W0008,2026-04-24,ACTIVE,263.84,1228,246.36,468.51
S08,W0008,2026-04-25,ACTIVE,270.21,1264.4,252.45,480.94
S08,W0008,2026-04-26,ACTIVE,246.73,1137.79,230.64,436.36
S08,W0008,2026-04-27,ACTIVE,254.9,1363.76,238.41,482.19
S08,W0008,2026-04-28,ACTIVE,245.07,1378.48,229.34,474.82
S08,W0008,2026-04-29,ACTIVE,273.22,1421.07,255.83,510.07
S08,W0008,2026-04-30,ACTIVE,253.61,1378.92,237.6,483.43
S08,W0008,2026-05-01,ACTIVE,224.14,1310.92,210.11,442.63
S08,W0008,2026-05-02,ACTIVE,249.49,1263.37,233.99,460.05
S08,W0008,2026-05-03,ACTIVE,253.61,1422.61,237.98,490.71
S08,W0008,2026-05-04,ACTIVE,270.75,1418.98,254.21,507.25
S08,W0008,2026-05-05,ACTIVE,258.13,1330.61,242.5,479.9
S08,W0008,2026-05-06,ACTIVE,304.25,1226.61,285.98,508.68
S08,W0008,2026-05-07,ACTIVE,278.55,1303.7,270.58,495.83
S08,W0008,2026-05-08,ACTIVE,274.64,1357.12,258.42,500.83
S08,W0008,2026-05-09,ACTIVE,263.07,1394.96,247.67,495.56
S08,W0008,2026-05-10,ACTIVE,295.96,1293.32,278.79,511.51
S08,W0008,2026-05-11,ACTIVE,274.05,1357.95,258.3,500.38
S08,W0008,2026-05-12,ACTIVE,255.01,1319.84,240.48,474.98
S08,W0008,2026-05-13,ACTIVE,226.52,1404.72,213.74,460.64
S08,W0008,2026-05-14,ACTIVE,245.17,1294.28,231.46,460.88
S08,W0008,2026-05-15,ACTIVE,261.9,1233.5,247.39,467.48
S08,W0008,2026-05-16,ACTIVE,259.18,1330.46,244.95,480.92
S08,W0008,2026-05-17,ACTIVE,259.51,1383.63,245.4,490.12
S08,W0008,2026-05-18,ACTIVE,261.64,1268.78,247.55,473.1
S08,W0008,2026-05-19,ACTIVE,251.16,1340.16,237.76,474.52
S08,W0008,2026-05-20,ACTIVE,260.06,1262.81,246.32,470.53
S08,W0008,2026-05-21,ACTIVE,259.75,1428.49,246.17,497.83
S08,W0008,2026-05-22,ACTIVE,256.75,1365.67,243.46,484.36
S08,W0008,2026-05-23,ACTIVE,250.92,1364.13,238.06,478.28
S08,W0008,2026-05-24,ACTIVE,256.71,1342.33,243.68,480.43
S08,W0008,2026-05-25,ACTIVE,251.29,1318.68,238.67,471.07
S08,W0008,2026-05-26,ACTIVE,261.76,1264.41,248.76,472.5
S08,W0008,2026-05-27,ACTIVE,267.44,1290.18,254.29,482.47
S08,W0008,2026-05-28,ACTIVE,239.26,1195.4,227.62,438.49
S08,W0008,2026-05-29,ACTIVE,269.82,1320.43,256.83,489.89
S08,W0008,2026-05-30,ACTIVE,267.15,1288.7,254.44,481.93
S08,W0008,2026-05-31,ACTIVE,244.82,1373.18,233.29,473.68
S08,W0008,2026-06-01,ACTIVE,262.75,1363.06,250.52,489.93
S08,W0008,2026-06-02,ACTIVE,253.87,1315.81,242.18,473.17
S08,W0008,2026-06-03,ACTIVE,234.82,1281.5,224.13,448.4
S08,W0008,2026-06-04,ACTIVE,263.63,1386.15,247.55,494.66
S08,W0008,2026-06-05,ACTIVE,262.59,1295.66,250.91,478.53
S08,W0008,2026-06-06,ACTIVE,258.76,1316.94,247.39,478.25
S08,W0008,2026-06-07,ACTIVE,249.24,1312.13,238.42,467.93
S08,W0008,2026-06-08,ACTIVE,269.12,1524.51,257.58,523.21
S08,W0008,2026-06-09,ACTIVE,245.89,1317.32,235.48,465.44
S08,W0008,2026-06-10,ACTIVE,268.77,1300.38,257.53,485.5
S08,W0008,2026-06-11,ACTIVE,283.35,1326.19,271.64,504.38
S08,W0008,2026-06-12,ACTIVE,285.15,1334.97,273.52,507.65
S08,W0008,2026-06-13,ACTIVE,278.29,1283.49,267.08,492.21
S08,W0008,2026-06-14,ACTIVE,260.94,1342.9,250.57,484.76
S08,W0008,2026-06-15,ACTIVE,266.34,1347.64,255.9,490.95
S08,W0008,2026-06-17,ACTIVE,253.02,1182.16,243.37,450.05
S08,W0008,2026-06-18,ACTIVE,239.88,1297.64,230.85,456.15
S08,W0008,2026-06-19,ACTIVE,262.65,1284.23,252.9,476.69
S08,W0008,2026-06-20,ACTIVE,271.05,1379.18,261.14,500.91
S08,W0008,2026-06-21,ACTIVE,272.09,1199.55,262.28,472.02
S08,W0008,2026-06-22,ACTIVE,243.74,1463.7,235.09,487.69
S08,W0008,2026-06-23,ACTIVE,245.72,1227.82,237.12,450.36
S08,W0008,2026-06-24,ACTIVE,260.98,1330.56,251.99,482.74
S08,W0008,2026-06-25,ACTIVE,258.63,1237.42,249.85,464.87
S08,W0008,2026-06-26,ACTIVE,268.42,1315.65,259.45,487.7
S08,W0008,2026-06-28,ACTIVE,254.97,1347.56,246.72,479.56
S08,W0008,2026-06-30,ACTIVE,248.05,1364.31,240.29,475.44
S08,W0008,2026-07-01,ACTIVE,235.71,1272.54,228.46,447.8
S08,W0008,2026-07-02,ACTIVE,272.57,1284.02,264.33,486.57
S08,W0008,2026-07-03,ACTIVE,255.18,1247.85,247.61,463.16
S08,W0008,2026-07-04,ACTIVE,260.69,1353.42,246.72,486.26
S08,W0008,2026-07-05,ACTIVE,249.62,1344.73,234.75,473.74
S08,W0008,2026-07-06,ACTIVE,270.13,1129.01,262.54,458.3
S08,W0008,2026-07-07,ACTIVE,256.76,1263.35,249.69,467.32
S08,W0008,2026-07-08,ACTIVE,229.62,1326.85,223.41,450.76
S08,W0008,2026-07-09,ACTIVE,238.94,1353.94,232.61,464.6
S08,W0008,2026-07-10,ACTIVE,261.48,1250.79,254.7,469.95
S08,W0008,2026-07-11,ACTIVE,263.6,1311.57,256.89,482.2
S08,W0008,2026-07-13,ACTIVE,241.52,1312.25,235.64,460.23
S08,W0008,2026-07-14,ACTIVE,255.13,1227.66,249.06,459.74
S08,W0008,2026-07-16,ACTIVE,247.06,1292.98,241.44,462.56
S08,W0008,2026-07-17,ACTIVE,233.34,1235.36,228.16,439.23
S08,W0008,2026-07-18,ACTIVE,253.54,1254.55,248.05,462.63
S08,W0008,2026-07-19,ACTIVE,271.17,1410.73,265.44,506.29
S08,W0008,2026-07-20,ACTIVE,234.09,1258.55,229.27,443.85
S08,W0008,2026-07-21,ACTIVE,230.5,1272.44,225.87,442.57
S08,W0008,2026-07-22,ACTIVE,245.87,1297.8,241.07,462.17
S08,W0008,2026-07-23,ACTIVE,261.61,1153.46,256.64,453.85
S08,W0008,2026-07-24,ACTIVE,236.75,1202.62,232.38,437.19
S08,W0008,2026-07-25,ACTIVE,260.88,1233.12,256.21,466.4
S08,W0008,2026-07-26,ACTIVE,218.43,1261.05,214.64,428.61
S08,W0008,2026-07-27,ACTIVE,239.94,1387.56,235.9,471.2
S08,W0008,2026-07-28,ACTIVE,220.5,1180.5,216.91,417.25
S08,W0008,2026-07-29,ACTIVE,259.67,1296.47,255.58,475.75
S08,W0008,2026-07-30,ACTIVE,239.57,1392.12,235.92,471.59
S08,W0008,2026-07-31,ACTIVE,274.24,1372.99,270.22,503.07
S08,W0008,2026-08-01,ACTIVE,256.54,1290.46,252.91,471.62
S08,W0008,2026-08-02,ACTIVE,268.54,1270.67,264.89,480.32
S08,W0008,2026-08-03,ACTIVE,241.98,1366.37,238.82,469.71
S08,W0008,2026-08-04,ACTIVE,240.91,1353.39,237.89,466.48
S08,W0008,2026-08-05,ACTIVE,247.26,1285.3,244.3,461.48
S08,W0008,2026-08-06,ACTIVE,271.4,1171.03,268.29,466.57
S08,W0008,2026-08-08,ACTIVE,239.47,1148.07,236.99,430.82
S08,W0008,2026-08-09,ACTIVE,260.14,1200.87,257.59,460.29
S08,W0008,2026-08-10,ACTIVE,252.34,1281.36,250,465.9
S08,W0008,2026-08-11,ACTIVE,247.59,1358.76,245.43,474.05
S08,W0008,2026-08-12,ACTIVE,222.34,1214.8,220.52,424.81
S08,W0008,2026-08-13,ACTIVE,227.14,1263.96,225.41,437.8
S08,W0008,2026-08-14,ACTIVE,248.85,1174.92,247.09,444.67
S08,W0008,2026-08-16,ACTIVE,267.18,1093.25,265.57,449.39
S08,W0008,2026-08-17,ACTIVE,230.34,1462.01,229.08,474.01
S08,W0008,2026-08-18,ACTIVE,231.84,1210.48,230.7,433.59
S08,W0008,2026-08-19,ACTIVE,248.18,1254.25,247.09,457.22
S08,W0008,2026-08-21,ACTIVE,236.39,1347.39,235.61,460.96
S08,W0008,2026-08-22,ACTIVE,268.22,1367.52,267.49,496.14
S08,W0008,2026-08-23,ACTIVE,250.05,1311.93,249.5,468.71
S08,W0008,2026-08-24,ACTIVE,241.61,1304.73,241.21,459.07
S08,W0008,2026-08-25,ACTIVE,235.91,1179.04,235.65,432.42
S08,W0008,2026-08-26,ACTIVE,235.05,1322.37,234.92,455.45
S08,W0021,2025-08-27,ACTIVE,267.69,1489.34,219.02,515.91
S08,W0021,2025-09-03,ACTIVE,292.49,1502.69,240.24,542.94
S08,W0021,2025-10-25,ACTIVE,288.43,1407.11,243.81,522.95
S08,W0021,2025-12-17,ACTIVE,229.64,1494.97,199.87,478.8
S08,W0021,2026-02-19,ACTIVE,221.42,1411.45,199.61,456.66
S08,W0021,2026-04-09,ACTIVE,258.82,1301.04,239.7,475.66
S08,W0021,2026-05-13,ACTIVE,249.94,1327.98,235.83,471.27
S08,W0021,2026-06-04,ACTIVE,213.54,1367.96,203.93,441.53
S08,W0021,2026-06-06,ACTIVE,248.42,1248.06,237.5,456.43
S08,W0021,2026-07-14,ACTIVE,260.01,1025.55,253.82,430.93
S08,W0021,2026-07-21,ACTIVE,247.6,1276.36,242.63,460.33
S08,W0021,2026-07-27,ACTIVE,237.19,1320.43,233.2,457.26
S08,W0023,2025-08-27,ACTIVE,364.83,1708.69,298.5,649.61
S08,W0023,2025-08-28,ACTIVE,303.32,1749.89,248.31,594.97
S08,W0023,2025-08-29,ACTIVE,340.54,1559.09,278.94,600.39
S08,W0023,2025-08-30,ACTIVE,343.46,1776.28,281.48,639.51
S08,W0023,2025-08-31,ACTIVE,325.16,1672.22,266.63,603.86
S08,W0023,2025-09-01,ACTIVE,370.98,1637.15,304.37,643.84
S08,W0023,2025-09-02,ACTIVE,337.26,1399.36,276.86,570.49
S08,W0023,2025-09-03,ACTIVE,336.63,1690.83,276.49,618.43
S08,W0023,2025-09-04,ACTIVE,343.58,1579.76,282.36,606.87
S08,W0023,2025-09-05,ACTIVE,319.14,1555.23,262.42,578.35
S08,W0023,2025-09-06,ACTIVE,317.59,1648.43,261.29,592.33
S08,W0023,2025-09-07,ACTIVE,359.18,1738.84,295.67,648.99
S08,W0023,2025-09-08,ACTIVE,332.69,1696.54,274.01,615.45
S08,W0023,2025-09-09,ACTIVE,326.65,1850.04,269.19,634.99
S08,W0023,2025-09-10,ACTIVE,359.18,1649.22,296.16,634.05
S08,W0023,2025-09-11,ACTIVE,346.98,1508.42,286.26,598.38
S08,W0023,2025-09-12,ACTIVE,339.02,1826.92,279.85,643.51
S08,W0023,2025-09-13,ACTIVE,326.22,1563.44,269.43,586.79
S08,W0023,2025-09-14,ACTIVE,350.17,1551.39,289.37,608.74
S08,W0023,2025-09-15,ACTIVE,341.98,1666.27,282.76,619.69
S08,W0023,2025-09-16,ACTIVE,320.26,1845.93,264.95,627.92
S08,W0023,2025-09-17,ACTIVE,329.89,1643.72,273.06,603.84
S08,W0023,2025-09-18,ACTIVE,334.96,1820.93,277.41,638.45
S08,W0023,2025-09-19,ACTIVE,283.54,1810.93,234.96,585.36
S08,W0023,2025-09-20,ACTIVE,281.11,1997.31,233.07,614
S08,W0023,2025-09-21,ACTIVE,300.26,1503.03,249.08,550.77
S08,W0023,2025-09-22,ACTIVE,359.62,1600.96,298.5,626.45
S08,W0023,2025-09-23,ACTIVE,317.14,1707.98,263.38,601.8
S08,W0023,2025-09-24,ACTIVE,320.47,1858.66,266.29,630.25
S08,W0023,2025-09-25,ACTIVE,303.55,1749.07,252.38,595.06
S08,W0023,2025-09-26,ACTIVE,333.47,1586.16,277.4,597.83
S08,W0023,2025-09-27,ACTIVE,322.4,1652.96,268.35,597.89
S08,W0023,2025-09-28,ACTIVE,327.39,1602.06,272.65,594.4
S08,W0023,2025-09-29,ACTIVE,316.56,1434.7,263.77,555.68
S08,W0023,2025-09-30,ACTIVE,284.93,1922.01,237.55,605.27
S08,W0023,2025-10-01,ACTIVE,321.44,1866.2,268.14,632.47
S08,W0023,2025-10-03,ACTIVE,325.74,1663.8,272.02,603.04
S08,W0023,2025-10-04,ACTIVE,326.96,1876.31,273.2,639.68
S08,W0023,2025-10-05,ACTIVE,348.73,1711.87,291.54,634.04
S08,W0023,2025-10-06,ACTIVE,311.2,1865.35,260.31,622.09
S08,W0023,2025-10-07,ACTIVE,297.6,1635.57,249.08,570.19
