Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S06,W0024,2025-10-01,ACTIVE,73.54,329.78,468.74,128.5
S06,W0024,2025-10-03,ACTIVE,61.55,390.62,395.09,126.65
S06,W0024,2025-10-04,ACTIVE,69.02,338.92,444.59,125.51
S06,W0024,2025-10-05,ACTIVE,79.24,385.34,512.2,143.46
S06,W0024,2025-10-06,ACTIVE,74.76,349.02,485,132.93
S06,W0024,2025-10-07,ACTIVE,73.99,353.75,481.69,132.95
S06,W0024,2025-10-08,ACTIVE,73.7,376.88,481.51,136.51
S06,W0024,2025-10-09,ACTIVE,75.6,317.98,495.72,128.6
S06,W0024,2025-10-10,ACTIVE,73.01,324.33,480.42,127.07
S06,W0024,2025-10-12,ACTIVE,72.97,390.26,483.62,138.01
S06,W0024,2025-10-13,ACTIVE,68.04,378.3,452.63,131.09
S06,W0024,2025-10-14,ACTIVE,76.25,382.52,509.04,140
S06,W0024,2025-10-15,ACTIVE,70.58,355.52,472.92,129.83
S06,W0024,2025-10-16,ACTIVE,69.99,370.65,470.69,131.76
S06,W0024,2025-10-17,ACTIVE,70.7,335.5,477.22,126.62
S06,W0024,2025-10-19,ACTIVE,65.71,308.95,446.78,117.2
S06,W0024,2025-10-20,ACTIVE,70.13,351.2,478.58,128.66
S06,W0024,2025-10-21,ACTIVE,68,360.3,465.78,128.05
S06,W0024,2025-10-22,ACTIVE,67.33,368.6,462.91,128.76
S06,W0024,2025-10-23,ACTIVE,73.25,337.29,505.48,129.47
S06,W0024,2025-10-24,ACTIVE,74.5,351.23,516.02,133.04
S06,W0024,2025-10-25,ACTIVE,62.68,347.03,435.74,120.52
S06,W0024,2025-10-26,ACTIVE,66.4,336.52,463.34,122.49
S06,W0024,2025-10-27,ACTIVE,71.81,375,502.95,134.31
S06,W0024,2025-10-28,ACTIVE,67.05,332.1,471.45,122.4
S06,W0024,2025-10-29,ACTIVE,67.55,374.7,476.74,130
S06,W0024,2025-10-30,ACTIVE,72.03,322.16,510.24,125.72
S06,W0024,2025-10-31,ACTIVE,68.92,309.01,490.08,120.42
S06,W0024,2025-11-01,ACTIVE,66.9,319.35,477.53,120.13
S06,W0024,2025-11-02,ACTIVE,71.98,338.91,515.81,128.47
S06,W0024,2025-11-03,ACTIVE,66.47,347.15,478.15,124.33
S06,W0024,2025-11-04,ACTIVE,72.76,313.92,525.4,125.08
S06,W0024,2025-11-05,ACTIVE,68.95,359.13,499.81,128.81
S06,W0024,2025-11-06,ACTIVE,69.03,311.78,502.33,120.99
S06,W0024,2025-11-07,ACTIVE,66.63,367.82,486.72,127.93
S06,W0024,2025-11-08,ACTIVE,66.79,360.25,489.79,126.83
S06,W0024,2025-11-09,ACTIVE,63.63,323.45,468.46,117.54
S06,W0024,2025-11-10,ACTIVE,68.29,326.81,477.52,122.76
S06,W0024,2025-11-11,ACTIVE,67.49,324.55,500.79,121.58
S06,W0024,2025-11-12,ACTIVE,69.72,343.1,519.39,126.9
S06,W0024,2025-11-13,ACTIVE,60.12,337.99,449.58,116.45
S06,W0024,2025-11-14,ACTIVE,61.96,345.43,465.17,119.53
S06,W0024,2025-11-15,ACTIVE,59.04,286.27,445.04,106.75
S06,W0024,2025-11-16,ACTIVE,62.8,356.4,475.29,122.2
S06,W0024,2025-11-17,ACTIVE,67.49,306.36,512.78,118.55
S06,W0024,2025-11-18,ACTIVE,65.63,312.54,500.68,117.72
S06,W0024,2025-11-19,ACTIVE,63.48,337.2,486.22,119.68
S06,W0024,2025-11-20,ACTIVE,71.09,300.9,546.69,121.24
S06,W0024,2025-11-21,ACTIVE,68.11,345.96,525.93,125.77
S06,W0024,2025-11-22,ACTIVE,65.73,335.78,509.63,121.69
S06,W0024,2025-11-23,ACTIVE,66.17,358.73,515.13,125.96
S06,W0024,2025-11-24,ACTIVE,71.23,313.96,556.79,123.56
S06,W0024,2025-11-25,ACTIVE,66.81,318.23,524.32,119.85
S06,W0024,2025-11-26,ACTIVE,68.41,304.97,539.14,119.24
S06,W0024,2025-11-28,ACTIVE,60.7,269.54,482.31,105.62
S06,W0024,2025-11-30,ACTIVE,62.73,328.94,502.59,117.55
S06,W0024,2025-12-01,ACTIVE,60.98,317.88,490.67,113.96
S06,W0024,2025-12-02,ACTIVE,55.91,315.24,451.75,108.45
S06,W0024,2025-12-03,ACTIVE,62.51,329.94,507.18,117.5
S06,W0024,2025-12-05,ACTIVE,64.25,299,525.74,114.08
S06,W0024,2025-12-06,ACTIVE,64.85,312.82,532.92,116.99
S06,W0024,2025-12-07,ACTIVE,59.81,306.12,493.58,110.83
S06,W0024,2025-12-08,ACTIVE,64.7,294.24,536.17,113.74
S06,W0024,2025-12-09,ACTIVE,61.57,323.87,512.43,115.55
S06,W0024,2025-12-10,ACTIVE,59.88,335,500.55,115.71
S06,W0024,2025-12-11,ACTIVE,62.47,307.21,524.46,113.67
S06,W0024,2025-12-12,ACTIVE,60.85,300.87,513.02,111
S06,W0024,2025-12-13,ACTIVE,65.67,272.18,556.11,111.03
S06,W0024,2025-12-14,ACTIVE,59.95,338.17,509.86,116.31
S06,W0024,2025-12-15,ACTIVE,64.74,331.34,553.07,119.96
S06,W0024,2025-12-16,ACTIVE,69.46,336.78,595.94,125.59
S06,W0024,2025-12-17,ACTIVE,58.39,300.97,503.23,108.55
S06,W0024,2025-12-18,ACTIVE,69.63,335.67,602.76,125.57
S06,W0024,2025-12-19,ACTIVE,67.45,334.1,586.45,123.13
S06,W0024,2025-12-20,ACTIVE,68.19,319.44,595.55,121.43
S06,W0024,2025-12-21,ACTIVE,67.46,324.64,591.78,121.57
S06,W0024,2025-12-22,ACTIVE,56.5,270.17,497.88,101.53
S06,W0024,2025-12-23,ACTIVE,61.02,289.9,540.13,109.34
S06,W0024,2025-12-24,ACTIVE,57.8,290.81,513.91,106.27
S06,W0024,2025-12-25,ACTIVE,62.78,336.64,560.79,118.89
S06,W0024,2025-12-26,ACTIVE,64.4,287.47,577.87,112.31
S06,W0024,2025-12-27,ACTIVE,62.25,307.07,561.07,113.43
S06,W0024,2025-12-28,ACTIVE,59.28,312.03,536.81,111.29
S06,W0024,2025-12-29,ACTIVE,55.34,293.79,503.4,104.31
S06,W0024,2025-12-30,ACTIVE,62.88,304.79,574.69,113.68
S06,W0024,2025-12-31,ACTIVE,59.08,270.26,542.48,104.12
S06,W0024,2026-01-01,ACTIVE,59.77,306.18,551.35,110.8
S06,W0024,2026-01-02,ACTIVE,65.48,301.68,606.81,115.76
S06,W0024,2026-01-03,ACTIVE,59.13,306.63,550.55,110.24
S06,W0024,2026-01-04,ACTIVE,58.32,297.96,545.57,107.98
S06,W0024,2026-01-05,ACTIVE,47.56,253.24,933.24,89.77
S06,W0024,2026-01-06,ACTIVE,60.76,324.32,573.76,114.81
S06,W0024,2026-01-07,ACTIVE,59.28,293.82,562.45,108.25
S06,W0024,2026-01-09,ACTIVE,63.24,267.81,605.82,107.88
S06,W0024,2026-01-10,ACTIVE,53.45,287.99,514.49,101.45
S06,W0024,2026-01-11,ACTIVE,64.46,276.83,623.48,110.6
S06,W0024,2026-01-12,ACTIVE,55,272.84,534.53,100.47
S06,W0024,2026-01-13,ACTIVE,56.88,315.94,555.52,109.54
S06,W0024,2026-01-14,ACTIVE,57.82,315.76,567.52,110.45
S06,W0024,2026-01-15,ACTIVE,62.06,244.21,612.08,102.76
S06,W0024,2026-01-16,ACTIVE,60.16,277.34,596.29,106.38
S06,W0024,2026-01-17,ACTIVE,63.94,315.63,636.95,116.54
S06,W0024,2026-01-18,ACTIVE,55.37,302.82,554.26,105.84
S06,W0024,2026-01-19,ACTIVE,49.6,307.79,498.99,100.9
S06,W0024,2026-01-20,ACTIVE,54.23,293.63,548.34,103.17
S06,W0024,2026-01-21,ACTIVE,60.93,333.82,619.17,116.57
S06,W0024,2026-01-22,ACTIVE,60.87,306.78,621.72,112
S06,W0024,2026-01-23,ACTIVE,60.69,265,623.04,104.86
S06,W0024,2026-01-24,ACTIVE,61.76,251.93,637.22,103.75
S06,W0024,2026-01-25,ACTIVE,55.56,271.12,576.21,100.75
S06,W0024,2026-01-26,ACTIVE,62.07,279.76,647.03,108.7
S06,W0024,2026-01-27,ACTIVE,64.52,308.78,676.05,115.98
S06,W0024,2026-01-28,ACTIVE,53.94,290.76,568.13,102.4
S06,W0024,2026-01-29,ACTIVE,51.5,310.24,545.28,103.21
S06,W0024,2026-01-30,ACTIVE,59.26,269.9,630.65,104.24
S06,W0024,2026-01-31,ACTIVE,61.6,278.26,659.08,107.98
S06,W0024,2026-02-01,ACTIVE,65.7,305.83,706.66,116.67
S06,W0024,2026-02-02,ACTIVE,58.71,257.63,634.81,101.65
S06,W0024,2026-02-03,ACTIVE,55.81,282.46,606.61,102.89
S06,W0024,2026-02-04,ACTIVE,55.52,277.66,606.76,101.8
S06,W0024,2026-02-05,ACTIVE,52.26,262.35,790.89,95.99
S06,W0024,2026-02-06,ACTIVE,63.36,284.71,699.86,110.81
S06,W0024,2026-02-08,ACTIVE,59.91,309.63,668.96,111.51
S06,W0024,2026-02-09,ACTIVE,50.44,310.37,566.31,102.17
S06,W0024,2026-02-10,ACTIVE,50.71,271.8,572.52,96.01
S06,W0024,2026-02-11,ACTIVE,57.8,271.01,656.14,102.97
S06,W0024,2026-02-12,ACTIVE,60.32,261.46,688.5,103.9
S06,W0024,2026-02-13,ACTIVE,57.14,275.25,655.88,103.02
S06,W0024,2026-02-14,ACTIVE,56.2,291.21,648.72,104.74
S06,W0024,2026-02-15,ACTIVE,63.06,217.5,731.96,99.31
S06,W0024,2026-02-16,ACTIVE,50.99,260.37,595.25,94.39
S06,W0024,2026-02-17,ACTIVE,56.06,264.34,658.1,100.12
S06,W0024,2026-02-18,ACTIVE,54.83,303.69,647.42,105.45
S06,W0024,2026-02-19,ACTIVE,55.19,298.91,655.33,105.01
S06,W0024,2026-02-20,ACTIVE,60.13,279.08,718.13,106.64
S06,W0024,2026-02-21,ACTIVE,51.82,270.93,622.49,96.98
S06,W0024,2026-02-22,ACTIVE,58.77,277.83,710.07,105.08
S06,W0024,2026-02-23,ACTIVE,52.26,293.8,635.1,101.23
S06,W0024,2026-02-25,ACTIVE,60.87,213.29,748.56,96.42
S06,W0024,2026-02-26,ACTIVE,56.94,293.91,704.4,105.93
S06,W0024,2026-02-27,ACTIVE,55.96,283.19,696.29,103.16
S06,W0024,2026-02-28,ACTIVE,59.99,273.51,750.94,105.58
S06,W0024,2026-03-01,ACTIVE,54.93,250.74,691.75,96.72
S06,W0024,2026-03-02,ACTIVE,50.32,282.67,637.51,97.43
S06,W0024,2026-03-03,ACTIVE,52.66,236.94,671.28,92.15
S06,W0024,2026-03-04,ACTIVE,50.71,279.33,650.36,97.27
S06,W0024,2026-03-05,ACTIVE,53.22,248.11,867.89,94.57
S06,W0024,2026-03-06,ACTIVE,52.47,270.23,681.25,97.51
S06,W0024,2026-03-07,ACTIVE,51.27,255.44,669.83,93.84
S06,W0024,2026-03-08,ACTIVE,60.06,273.98,789.58,105.72
S06,W0024,2026-03-09,ACTIVE,51.06,242.77,675.58,91.52
S06,W0024,2026-03-10,ACTIVE,56.93,272.7,757.94,102.38
S06,W0024,2026-03-11,ACTIVE,50.07,275.61,670.86,96.01
S06,W0024,2026-03-12,ACTIVE,52.74,297.7,711.22,102.36
S06,W0024,2026-03-13,ACTIVE,53.39,253.5,724.58,95.64
S06,W0024,2026-03-14,ACTIVE,54.67,262.46,746.75,98.41
S06,W0024,2026-03-15,ACTIVE,50.14,257.53,689.26,93.06
S06,W0024,2026-03-16,ACTIVE,56.94,246.14,787.92,97.96
S06,W0024,2026-03-17,ACTIVE,54.58,240.99,760.15,94.75
S06,W0024,2026-03-18,ACTIVE,55.67,280.27,780.5,102.38
S06,W0024,2026-03-19,ACTIVE,54.4,271.96,767.74,99.73
S06,W0024,2026-03-20,ACTIVE,58.68,269.34,833.76,103.57
S06,W0024,2026-03-21,ACTIVE,54.02,283.78,772.67,101.32
S06,W0024,2026-03-22,ACTIVE,56.12,257.9,808.14,99.1
S06,W0024,2026-03-23,ACTIVE,53.26,258.23,772.29,96.3
S06,W0024,2026-03-24,ACTIVE,49.28,238.95,719.38,89.1
S06,W0024,2026-03-25,ACTIVE,54.93,253.38,807.41,97.16
S06,W0024,2026-03-26,ACTIVE,48,258.4,710.46,91.07
S06,W0024,2026-03-27,ACTIVE,52.08,272.42,776.22,97.48
S06,W0024,2026-03-28,ACTIVE,50.99,238.59,765.35,90.76
S06,W0024,2026-03-29,ACTIVE,57.58,256.28,870.24,100.29
S06,W0024,2026-03-30,ACTIVE,52.72,240.01,802.53,92.72
S06,W0024,2026-03-31,ACTIVE,51,259.04,781.9,94.17
S06,W0024,2026-04-01,ACTIVE,55.11,269.21,850.99,99.98
S06,W0024,2026-04-02,ACTIVE,52.86,251.49,822.08,94.78
S06,W0024,2026-04-03,ACTIVE,44.33,243.44,694.5,84.9
S06,W0024,2026-04-04,ACTIVE,53.22,278.76,839.93,99.68
S06,W0024,2026-04-05,ACTIVE,55.52,299.9,882.7,105.5
S06,W0024,2026-04-06,ACTIVE,48.91,260.59,1058.03,92.34
S06,W0024,2026-04-08,ACTIVE,50.3,236.52,817.67,89.72
S06,W0024,2026-04-09,ACTIVE,52.78,243.86,864.64,93.42
S06,W0024,2026-04-10,ACTIVE,52.62,236.84,868.6,92.09
S06,W0024,2026-04-11,ACTIVE,51.2,245.67,851.61,92.15
S06,W0024,2026-04-12,ACTIVE,53.24,225.57,892.4,90.84
S06,W0024,2026-04-13,ACTIVE,55.76,274.79,941.85,101.56
S06,W0024,2026-04-14,ACTIVE,50.6,267.25,861.54,95.14
S06,W0024,2026-04-15,ACTIVE,52.6,255.26,902.6,95.14
S06,W0024,2026-04-16,ACTIVE,52.6,249.4,909.8,94.17
S06,W0024,2026-04-17,ACTIVE,48.65,253.19,848.24,90.85
S06,W0024,2026-04-19,ACTIVE,49.91,244.46,884.25,90.65
S06,W0024,2026-04-20,ACTIVE,55.1,264.12,984.17,99.12
S06,W0024,2026-04-21,ACTIVE,49.51,219.58,891.73,86.11
S06,W0024,2026-04-22,ACTIVE,55.69,240.77,1011.39,95.82
S06,W0024,2026-04-23,ACTIVE,49.8,257.65,911.86,92.74
S06,W0024,2026-04-24,ACTIVE,49.55,237.5,914.94,89.13
S06,W0024,2026-04-25,ACTIVE,47.62,213.69,886.89,83.24
S06,W0024,2026-04-26,ACTIVE,56.56,245.48,1062.47,97.47
S06,W0024,2026-04-27,ACTIVE,52.13,225.18,987.63,89.66
S06,W0024,2026-04-28,ACTIVE,56.47,241.83,1079.09,96.78
S06,W0024,2026-04-29,ACTIVE,50.46,261.08,972.69,93.97
S06,W0024,2026-05-01,ACTIVE,58.29,309.21,547.86,109.82
S06,W0024,2026-05-04,ACTIVE,49.06,247.56,988.99,90.32
S06,W0024,2026-05-05,ACTIVE,53.69,236.83,1092.3,93.16
S06,W0024,2026-05-06,ACTIVE,47.82,219.7,981.99,84.44
S06,W0024,2026-05-07,ACTIVE,46.54,236.92,1249.47,86.03
S06,W0024,2026-05-08,ACTIVE,50.09,269.98,1047.93,95.09
S06,W0024,2026-05-09,ACTIVE,51.48,256.17,1087.35,94.18
S06,W0024,2026-05-10,ACTIVE,51.05,246.16,1088.63,92.08
S06,W0024,2026-05-11,ACTIVE,47.96,233.16,1032.69,86.82
S06,W0024,2026-05-12,ACTIVE,47.45,267.92,1031.7,92.1
S06,W0024,2026-05-13,ACTIVE,52.77,259.03,1158.57,95.94
S06,W0024,2026-05-14,ACTIVE,50.08,254.46,1110.58,92.49
S06,W0024,2026-05-15,ACTIVE,56.33,259.84,1261.68,99.64
S06,W0024,2026-05-16,ACTIVE,46.91,234.14,1061.24,85.93
S06,W0024,2026-05-17,ACTIVE,48.14,226.08,1100.35,85.82
S06,W0024,2026-05-18,ACTIVE,47.96,227.11,1107.5,85.81
S06,W0024,2026-05-19,ACTIVE,52.61,257.41,1227.62,95.51
S06,W0024,2026-05-20,ACTIVE,46.32,229.25,1092.3,84.53
S06,W0024,2026-05-21,ACTIVE,40.6,259.17,967.51,83.8
S06,W0024,2026-05-22,ACTIVE,51.97,228.78,1251.75,90.1
S06,W0024,2026-05-24,ACTIVE,44.04,217.32,1083.99,80.26
S06,W0024,2026-05-25,ACTIVE,48.65,208.08,1210.8,83.33
S06,W0024,2026-05-26,ACTIVE,44.91,220.65,1130.09,81.69
S06,W0024,2026-05-27,ACTIVE,47.84,240.86,1217.57,87.98
S06,W0024,2026-05-28,ACTIVE,46.45,225.24,1195.63,83.99
S06,W0024,2026-05-29,ACTIVE,50.06,229.87,1303.52,88.37
S06,W0024,2026-05-30,ACTIVE,46.16,243.4,1215.96,86.73
S06,W0024,2026-05-31,ACTIVE,47.28,263.66,1260.21,91.22
S06,W0024,2026-06-01,ACTIVE,48.82,206.15,1316.6,83.18
S06,W0024,2026-06-02,ACTIVE,47.46,222.15,1295.54,84.49
S06,W0024,2026-06-03,ACTIVE,48.38,241.11,1336.69,88.57
S06,W0024,2026-06-05,ACTIVE,43.63,224.07,1235.5,80.97
S06,W0024,2026-06-06,ACTIVE,45.94,251.54,1317.16,87.86
S06,W0024,2026-06-07,ACTIVE,48.55,242.36,1409.93,88.94
S06,W0024,2026-06-08,ACTIVE,38.91,274.87,1144.56,84.72
S06,W0024,2026-06-09,ACTIVE,46.96,229.5,1399.54,85.21
S06,W0024,2026-06-10,ACTIVE,49.88,262.92,1506.26,93.7
S06,W0024,2026-06-11,ACTIVE,47.53,228.48,1454.37,85.61
S06,W0024,2026-06-12,ACTIVE,45.05,180.13,1397.46,75.07
S06,W0024,2026-06-13,ACTIVE,49.27,242.76,1549.26,89.73
S06,W0024,2026-06-14,ACTIVE,44.34,248.56,1413.72,85.77
S06,W0024,2026-06-15,ACTIVE,47.22,246.97,1526.69,88.38
S06,W0024,2026-06-17,ACTIVE,43.83,233.64,1417.23,82.77
S06,W0024,2026-06-18,ACTIVE,51.24,224.25,1656.93,88.62
S06,W0024,2026-06-19,ACTIVE,45.62,198.3,1474.91,78.67
S06,W0024,2026-06-20,ACTIVE,48.72,233.15,1575.3,87.58
S06,W0024,2026-06-21,ACTIVE,45.34,222.52,1466.06,82.43
S06,W0024,2026-06-22,ACTIVE,44.05,234.79,1424.21,83.18
S06,W0024,2026-06-23,ACTIVE,48.17,237.23,1557.41,87.71
S06,W0024,2026-06-24,ACTIVE,44.55,247.15,1440.36,85.74
S06,W0024,2026-06-25,ACTIVE,45.17,241.93,1460.64,85.49
S06,W0024,2026-06-26,ACTIVE,45.72,219.32,1478.37,82.27
S06,W0024,2026-06-27,ACTIVE,48.95,243.7,1582.62,89.57
S06,W0024,2026-06-28,ACTIVE,46.03,225.48,1488.34,83.61
S06,W0024,2026-06-29,ACTIVE,46.61,238.89,1507.18,86.43
S06,W0024,2026-06-30,ACTIVE,43.67,220.9,1412.13,80.49
S06,W0024,2026-07-01,ACTIVE,48.16,226.03,1557.11,85.83
S06,W0024,2026-07-02,ACTIVE,49.3,268.98,1026.47,94.13
S06,W0024,2026-07-03,ACTIVE,52.37,253.62,1693.39,94.64
S06,W0024,2026-07-04,ACTIVE,43.65,215.93,1411.35,79.64
S06,W0024,2026-07-06,ACTIVE,47.46,230.56,1534.55,85.89
S06,W0024,2026-07-07,ACTIVE,42.78,242.21,1383.35,83.15
S06,W0024,2026-07-09,ACTIVE,44.18,211.12,1428.58,79.37
S06,W0024,2026-07-10,ACTIVE,42.77,220.73,1382.98,79.56
S06,W0024,2026-07-11,ACTIVE,47.12,251.41,1523.61,89.02
S06,W0024,2026-07-12,ACTIVE,49.24,220.21,1592.24,85.94
S06,W0024,2026-07-13,ACTIVE,47.01,211.45,1519.86,82.25
S06,W0024,2026-07-14,ACTIVE,44.61,196.94,1442.4,77.43
S06,W0024,2026-07-15,ACTIVE,53.11,240.12,1717.11,93.13
S06,W0024,2026-07-16,ACTIVE,48.1,225.68,1555.11,85.71
S06,W0024,2026-07-17,ACTIVE,46.81,233.43,1513.63,85.72
S06,W0024,2026-07-18,ACTIVE,47.32,232.28,1530,86.03
S06,W0024,2026-07-19,ACTIVE,48.38,237.56,1564.39,87.97
S06,W0024,2026-07-21,ACTIVE,42.2,227.01,1364.46,80.04
S06,W0024,2026-07-22,ACTIVE,48.36,252.41,1563.56,90.43
S06,W0024,2026-07-23,ACTIVE,44.76,217.25,1447.37,80.97
S06,W0024,2026-07-24,ACTIVE,45.26,219.7,1463.51,81.88
S06,W0024,2026-07-25,ACTIVE,49.22,219.16,1591.59,85.75
S06,W0024,2026-07-26,ACTIVE,47.28,210.86,1528.57,82.42
S06,W0024,2026-07-27,ACTIVE,42.83,220.69,1384.72,79.61
S06,W0024,2026-07-28,ACTIVE,45.4,246.74,1467.82,86.52
S06,W0024,2026-07-29,ACTIVE,47.47,233.82,1534.94,86.44
S06,W0024,2026-07-30,ACTIVE,46.6,195.48,1506.78,79.18
S06,W0024,2026-07-31,ACTIVE,43.4,209.4,1403.43,78.3
S06,W0024,2026-08-01,ACTIVE,47.43,264.61,932.09,91.53
S06,W0024,2026-08-02,ACTIVE,43.41,232.98,1403.63,82.24
S06,W0024,2026-08-04,ACTIVE,44.57,234.68,1440.95,83.68
S06,W0024,2026-08-05,ACTIVE,43.35,193.21,1401.64,75.55
S06,W0024,2026-08-06,ACTIVE,47.32,241.19,1529.91,87.52
S06,W0024,2026-08-07,ACTIVE,42.39,218.46,1370.5,78.8
S06,W0024,2026-08-08,ACTIVE,47.27,234.68,1528.36,86.38
S06,W0024,2026-08-10,ACTIVE,44.39,221,1435.32,81.22
S06,W0024,2026-08-11,ACTIVE,42.1,210.88,1361.16,77.25
S06,W0024,2026-08-12,ACTIVE,44.81,247.94,1448.93,86.13
S06,W0024,2026-08-13,ACTIVE,42.12,203.12,1362.02,75.97
S06,W0024,2026-08-14,ACTIVE,46.34,198.45,1498.3,79.41
S06,W0024,2026-08-15,ACTIVE,44.31,208.72,1432.72,79.1
S06,W0024,2026-08-16,ACTIVE,38.97,219.44,1259.98,75.54
S06,W0024,2026-08-17,ACTIVE,44.13,237.72,1426.79,83.75
S06,W0024,2026-08-18,ACTIVE,39.94,231.93,1291.37,78.6
S06,W0024,2026-08-19,ACTIVE,44.26,232.72,1431.2,83.05
S06,W0024,2026-08-20,ACTIVE,40.74,224.46,1317.4,78.15
S06,W0024,2026-08-21,ACTIVE,44.67,189.49,1444.45,76.25
S06,W0024,2026-08-22,ACTIVE,44.26,179.35,1431.03,74.15
S06,W0024,2026-08-23,ACTIVE,39.21,226.55,1267.74,76.97
S06,W0024,2026-08-24,ACTIVE,45.16,202.32,1460.29,78.88
S06,W0024,2026-08-25,ACTIVE,44.79,185.91,1448.23,75.78
S06,W0024,2026-08-26,ACTIVE,45.36,216.9,1466.66,81.51
