Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S02,W0016,2025-10-05,ACTIVE,133.58,679.27,331.56,246.79
S02,W0016,2025-10-06,ACTIVE,153.11,732.53,380.67,275.2
S02,W0016,2025-10-07,ACTIVE,150.64,698.04,375.12,266.98
S02,W0016,2025-10-08,ACTIVE,144.8,749.57,361.16,269.73
S02,W0016,2025-10-09,ACTIVE,144.62,741.81,361.28,268.26
S02,W0016,2025-10-10,ACTIVE,163.58,714.47,409.3,282.66
S02,W0016,2025-10-11,ACTIVE,142.13,659.54,356.22,252.05
S02,W0016,2025-10-13,ACTIVE,151.47,770.97,380.86,279.97
S02,W0016,2025-10-14,ACTIVE,150.16,665.11,378.15,261.01
S02,W0016,2025-10-15,ACTIVE,124.97,777.37,315.22,254.53
S02,W0016,2025-10-16,ACTIVE,144.12,722.17,364.12,264.48
S02,W0016,2025-10-17,ACTIVE,136.65,759.07,345.82,263.16
S02,W0016,2025-10-18,ACTIVE,138.06,712.64,349.95,256.83
S02,W0016,2025-10-19,ACTIVE,142.5,689.76,361.78,257.46
S02,W0016,2025-10-20,ACTIVE,136.29,687.28,346.6,250.84
S02,W0016,2025-10-21,ACTIVE,138.59,746.33,353,262.98
S02,W0016,2025-10-22,ACTIVE,145.87,612.97,372.15,248.03
S02,W0016,2025-10-23,ACTIVE,144,753.46,367.98,269.58
S02,W0016,2025-10-24,ACTIVE,134.87,704.42,345.2,252.27
S02,W0016,2025-10-25,ACTIVE,134.17,699.58,344,250.77
S02,W0016,2025-10-26,ACTIVE,138.33,798.92,355.22,271.48
S02,W0016,2025-10-27,ACTIVE,140.83,695.94,362.24,256.82
S02,W0016,2025-10-28,ACTIVE,146.23,628.59,376.74,251
S02,W0016,2025-10-29,ACTIVE,151.17,742.04,390.09,274.84
S02,W0016,2025-10-30,ACTIVE,126.71,735.06,327.51,249.22
S02,W0016,2025-10-31,ACTIVE,128.71,724.69,333.23,249.49
S02,W0016,2025-11-01,ACTIVE,125.79,748,326.2,250.46
S02,W0016,2025-11-02,ACTIVE,160.56,665.1,417.05,271.41
S02,W0016,2025-11-03,ACTIVE,140.9,646.23,366.6,248.61
S02,W0016,2025-11-04,ACTIVE,133.27,702.76,347.29,250.4
S02,W0016,2025-11-05,ACTIVE,137.34,721.45,358.5,257.58
S02,W0016,2025-11-06,ACTIVE,133.02,648.7,347.79,241.14
S02,W0016,2025-11-07,ACTIVE,152.67,603.28,399.82,253.22
S02,W0016,2025-11-08,ACTIVE,142.38,791.77,373.49,274.34
S02,W0016,2025-11-09,ACTIVE,137.49,687.75,361.25,252.12
S02,W0016,2025-11-10,ACTIVE,138.11,667.39,363.46,249.34
S02,W0016,2025-11-11,ACTIVE,132.34,582.52,348.88,229.43
S02,W0016,2025-11-12,ACTIVE,132.92,683.33,350.96,246.81
S02,W0016,2025-11-13,ACTIVE,125.03,739.15,330.7,248.22
S02,W0016,2025-11-14,ACTIVE,128.77,631.93,341.14,234.09
S02,W0016,2025-11-15,ACTIVE,143.95,657.69,382.01,253.57
S02,W0016,2025-11-16,ACTIVE,131.78,605.91,350.27,232.77
S02,W0016,2025-11-17,ACTIVE,142.21,657.94,378.62,251.87
S02,W0016,2025-11-18,ACTIVE,150.28,687.23,400.78,264.82
S02,W0016,2025-11-19,ACTIVE,123.85,781.34,330.82,254.07
S02,W0016,2025-11-20,ACTIVE,140.74,711.37,376.59,259.3
S02,W0016,2025-11-21,ACTIVE,119.09,664.55,319.19,229.85
S02,W0016,2025-11-22,ACTIVE,148.34,605.77,398.24,249.3
S02,W0016,2025-11-24,ACTIVE,136.53,657.71,367.74,246.15
S02,W0016,2025-11-25,ACTIVE,132.33,636.75,357.04,238.46
S02,W0016,2025-11-26,ACTIVE,126.09,671.83,340.75,238.06
S02,W0016,2025-11-27,ACTIVE,127.22,755,344.41,253.05
S02,W0016,2025-11-28,ACTIVE,132.25,688.52,358.61,247
S02,W0016,2025-11-29,ACTIVE,138.55,679.25,376.31,251.76
S02,W0016,2025-11-30,ACTIVE,129.54,608.94,352.43,231.03
S02,W0016,2025-12-01,ACTIVE,130.12,588.24,354.62,228.16
S02,W0016,2025-12-02,ACTIVE,127.54,613.36,348.16,229.77
S02,W0016,2025-12-03,ACTIVE,127.11,627.25,347.57,231.65
S02,W0016,2025-12-04,ACTIVE,143.97,665.31,394.35,254.86
S02,W0016,2025-12-05,ACTIVE,129.13,669.32,354.28,240.68
S02,W0016,2025-12-06,ACTIVE,120.66,663.1,331.59,231.18
S02,W0016,2025-12-07,ACTIVE,133.09,707.53,366.37,251.01
S02,W0016,2025-12-08,ACTIVE,114.91,713.26,316.85,233.79
S02,W0016,2025-12-10,ACTIVE,128.44,663.36,337.02,239
S02,W0016,2025-12-11,ACTIVE,122.82,668.86,340.39,234.3
S02,W0016,2025-12-12,ACTIVE,126.72,566.19,351.79,221.09
S02,W0016,2025-12-13,ACTIVE,138.87,656.73,386.17,248.33
S02,W0016,2025-12-14,ACTIVE,124.64,653.35,347.19,233.53
S02,W0016,2025-12-15,ACTIVE,108.28,639,302.12,214.78
S02,W0016,2025-12-16,ACTIVE,122.4,678.71,342.1,235.52
S02,W0016,2025-12-17,ACTIVE,127.07,657.1,355.78,236.59
S02,W0016,2025-12-18,ACTIVE,141.83,686.09,397.75,256.18
S02,W0016,2025-12-19,ACTIVE,133.24,637.72,374.31,239.53
S02,W0016,2025-12-20,ACTIVE,124.58,705.36,350.58,242.14
S02,W0016,2025-12-21,ACTIVE,128.7,685.7,362.77,242.98
S02,W0016,2025-12-22,ACTIVE,125.78,717.66,355.15,245.39
S02,W0016,2025-12-23,ACTIVE,139.18,678.09,393.65,252.2
S02,W0016,2025-12-24,ACTIVE,125.05,696.42,354.28,241.12
S02,W0016,2025-12-25,ACTIVE,132.07,610.82,374.83,233.87
S02,W0016,2025-12-26,ACTIVE,121.72,624.04,346.04,225.73
S02,W0016,2025-12-27,ACTIVE,123.12,586.79,350.6,220.92
S02,W0016,2025-12-28,ACTIVE,134.92,610.98,384.87,236.75
S02,W0016,2025-12-29,ACTIVE,145.09,594.72,414.62,244.21
S02,W0016,2025-12-30,ACTIVE,126.45,690.97,361.96,241.61
S02,W0016,2025-12-31,ACTIVE,117.67,635.51,337.4,223.59
S02,W0016,2026-01-01,ACTIVE,134.7,584.53,386.89,232.12
S02,W0016,2026-01-02,ACTIVE,130.16,648.26,374.5,238.2
S02,W0016,2026-01-03,ACTIVE,130.85,673.69,377.12,243.13
S02,W0016,2026-01-04,ACTIVE,112.75,601.21,350.5,212.95
S02,W0016,2026-01-05,ACTIVE,128.66,597.58,372.1,228.26
S02,W0016,2026-01-06,ACTIVE,138.7,660.22,401.81,248.74
S02,W0016,2026-01-07,ACTIVE,127.69,627.66,370.57,232.3
S02,W0016,2026-01-08,ACTIVE,132.32,586.19,384.66,230.02
S02,W0016,2026-01-09,ACTIVE,125.92,763.07,366.7,253.1
S02,W0016,2026-01-10,ACTIVE,121.61,642.29,354.75,228.66
S02,W0016,2026-01-11,ACTIVE,115.62,706.81,337.86,233.42
S02,W0016,2026-01-12,ACTIVE,146.43,715.76,428.63,265.72
S02,W0016,2026-01-13,ACTIVE,123.48,722.06,362.07,243.82
S02,W0016,2026-01-14,ACTIVE,134.44,617.65,394.92,237.38
S02,W0016,2026-01-15,ACTIVE,122.18,670.54,359.52,233.94
S02,W0016,2026-01-16,ACTIVE,115.98,604.97,341.87,216.81
S02,W0016,2026-01-17,ACTIVE,118.88,670.21,351.03,230.58
S02,W0016,2026-01-18,ACTIVE,131.2,622.13,388.08,234.89
S02,W0016,2026-01-20,ACTIVE,129.36,754.52,383.96,255.11
S02,W0016,2026-01-21,ACTIVE,122.95,711.44,365.59,241.52
S02,W0016,2026-01-22,ACTIVE,124.94,598.22,372.16,224.64
S02,W0016,2026-01-23,ACTIVE,123.31,627.64,367.92,227.92
S02,W0016,2026-01-24,ACTIVE,119.06,658.58,355.87,228.82
S02,W0016,2026-01-25,ACTIVE,127.7,668.52,382.39,239.12
S02,W0016,2026-01-26,ACTIVE,129.41,572.66,388.18,224.85
S02,W0016,2026-01-27,ACTIVE,133.04,594.06,399.77,232.05
S02,W0016,2026-01-28,ACTIVE,121.74,559.3,366.45,214.96
S02,W0016,2026-01-29,ACTIVE,130.93,607.21,394.81,232.13
S02,W0016,2026-01-30,ACTIVE,126.56,634.48,382.31,232.31
S02,W0016,2026-01-31,ACTIVE,116.28,646.07,351.86,223.96
S02,W0016,2026-02-01,ACTIVE,125.2,665.11,379.54,236.05
S02,W0016,2026-02-02,ACTIVE,103.16,655.26,313.26,212.37
S02,W0016,2026-02-03,ACTIVE,119.83,623.48,364.54,223.74
S02,W0016,2026-02-04,ACTIVE,119.24,608.85,363.38,220.72
S02,W0016,2026-02-05,ACTIVE,130.92,676.24,399.66,243.63
S02,W0016,2026-02-06,ACTIVE,124.01,694.74,379.26,239.8
S02,W0016,2026-02-07,ACTIVE,122.69,615.08,375.88,225.2
S02,W0016,2026-02-08,ACTIVE,125.39,631.96,384.83,230.72
S02,W0016,2026-02-10,ACTIVE,116.82,535.63,359.81,206.09
S02,W0016,2026-02-11,ACTIVE,119.03,592.21,367.28,217.73
S02,W0016,2026-02-12,ACTIVE,125.12,617.76,386.77,228.08
S02,W0016,2026-02-13,ACTIVE,124.9,641,386.77,231.73
S02,W0016,2026-02-14,ACTIVE,120.59,620.81,374.07,224.06
S02,W0016,2026-02-15,ACTIVE,123.95,573.84,385.19,219.59
S02,W0016,2026-02-16,ACTIVE,121.76,579.83,379.07,218.4
S02,W0016,2026-02-17,ACTIVE,122.89,589.4,383.25,221.12
S02,W0016,2026-02-18,ACTIVE,111.79,624.08,349.25,215.8
S02,W0016,2026-02-19,ACTIVE,113.21,644.98,354.34,220.71
S02,W0016,2026-02-20,ACTIVE,112.51,704.2,352.79,229.88
S02,W0016,2026-02-21,ACTIVE,117.17,638.46,368.04,223.58
S02,W0016,2026-02-22,ACTIVE,115.16,718.05,362.38,234.83
S02,W0016,2026-02-23,ACTIVE,133.09,619.32,419.56,236.31
S02,W0016,2026-02-24,ACTIVE,121.02,622.78,382.18,224.82
S02,W0016,2026-02-25,ACTIVE,126.87,551.84,401.41,218.84
S02,W0016,2026-02-26,ACTIVE,117.95,538.55,373.83,207.71
S02,W0016,2026-02-27,ACTIVE,114.74,583.45,364.32,211.98
S02,W0016,2026-02-28,ACTIVE,112.38,557.5,357.47,205.3
S02,W0016,2026-03-01,ACTIVE,124.19,582.38,395.75,221.25
S02,W0016,2026-03-02,ACTIVE,119.82,583.71,382.52,217.11
S02,W0016,2026-03-03,ACTIVE,120.32,548.49,384.82,211.74
S02,W0016,2026-03-06,ACTIVE,103.76,556.59,363.74,196.53
S02,W0016,2026-03-09,ACTIVE,132.85,679.22,429.54,246.05
S02,W0016,2026-03-10,ACTIVE,114.46,619.97,370.76,217.79
S02,W0016,2026-03-11,ACTIVE,109.29,562.97,354.64,203.12
S02,W0016,2026-03-12,ACTIVE,133.81,609.71,435.02,235.43
S02,W0016,2026-03-13,ACTIVE,118.22,667.19,385.06,229.42
S02,W0016,2026-03-14,ACTIVE,120.68,547.21,393.78,211.88
S02,W0016,2026-03-15,ACTIVE,106.81,670.63,349.18,218.58
S02,W0016,2026-03-16,ACTIVE,122.14,533.79,400.02,211.11
S02,W0016,2026-03-17,ACTIVE,127.24,528.44,417.5,215.31
S02,W0016,2026-03-19,ACTIVE,121.05,552.36,398.63,213.11
S02,W0016,2026-03-20,ACTIVE,119.94,624.84,395.7,224.08
S02,W0016,2026-03-21,ACTIVE,120.91,626.67,399.64,225.36
S02,W0016,2026-03-22,ACTIVE,107.64,575.08,356.42,203.49
S02,W0016,2026-03-23,ACTIVE,123.66,571.89,410.26,218.98
S02,W0016,2026-03-24,ACTIVE,118.4,567.33,393.52,212.96
S02,W0016,2026-03-25,ACTIVE,117.27,604.01,390.5,217.94
S02,W0016,2026-03-26,ACTIVE,120.07,501.43,400.56,203.64
S02,W0016,2026-03-27,ACTIVE,112.79,619.1,376.95,215.97
S02,W0016,2026-03-28,ACTIVE,104.92,636.14,351.31,210.94
S02,W0016,2026-03-29,ACTIVE,104.53,597.87,350.66,204.18
S02,W0016,2026-03-30,ACTIVE,118.41,615.19,397.93,220.94
S02,W0016,2026-03-31,ACTIVE,113.2,607.44,381.14,214.44
S02,W0016,2026-04-02,ACTIVE,118.78,594.84,401.44,217.92
S02,W0016,2026-04-03,ACTIVE,117.03,606.33,396.28,218.09
S02,W0016,2026-04-05,ACTIVE,117.29,577.05,398.64,213.47
S02,W0016,2026-04-06,ACTIVE,109.98,625.15,374.48,214.17
S02,W0016,2026-04-07,ACTIVE,111.53,533.24,413,200.4
S02,W0016,2026-04-08,ACTIVE,118.02,619.49,403.36,221.27
S02,W0016,2026-04-09,ACTIVE,123.03,557,421.3,215.86
S02,W0016,2026-04-12,ACTIVE,110.42,597.9,380.24,210.07
S02,W0016,2026-04-13,ACTIVE,117.15,578.28,404.18,213.53
S02,W0016,2026-04-14,ACTIVE,114.41,561.45,395.46,207.99
S02,W0016,2026-04-15,ACTIVE,99.27,598.39,343.8,199
S02,W0016,2026-04-17,ACTIVE,108.13,582.56,375.9,205.22
S02,W0016,2026-04-18,ACTIVE,116.73,535.62,406.57,206
S02,W0016,2026-04-19,ACTIVE,109.83,519.59,383.24,196.43
S02,W0016,2026-04-20,ACTIVE,120.19,616.1,420.2,222.87
S02,W0016,2026-04-21,ACTIVE,126.38,533.55,442.69,215.31
S02,W0016,2026-04-22,ACTIVE,121.33,560.2,425.81,214.7
S02,W0016,2026-04-23,ACTIVE,110.51,657.99,388.57,220.18
S02,W0016,2026-04-25,ACTIVE,113.16,530.85,399.42,201.64
S02,W0016,2026-04-26,ACTIVE,111.07,624.6,392.8,215.17
S02,W0016,2026-04-27,ACTIVE,103.24,564.6,365.8,197.34
S02,W0016,2026-04-28,ACTIVE,109.92,602.89,390.21,210.4
S02,W0016,2026-04-29,ACTIVE,119.54,514.32,425.17,205.26
S02,W0016,2026-04-30,ACTIVE,113.88,570.09,405.84,208.9
S02,W0016,2026-05-01,ACTIVE,116.05,591.95,414.37,214.71
S02,W0016,2026-05-02,ACTIVE,117.29,635.01,419.58,223.13
S02,W0016,2026-05-03,ACTIVE,112.59,526.12,403.56,200.28
S02,W0016,2026-05-05,ACTIVE,115.76,530.95,416.5,204.25
S02,W0016,2026-05-08,ACTIVE,97.37,490.26,422.68,179.08
S02,W0016,2026-05-09,ACTIVE,100.55,485.48,364.6,181.46
S02,W0016,2026-05-10,ACTIVE,104.07,569.02,378.11,198.91
S02,W0016,2026-05-11,ACTIVE,110.98,500.72,403.99,194.43
S02,W0016,2026-05-12,ACTIVE,102.83,595.84,375.05,202.14
S02,W0016,2026-05-13,ACTIVE,109.44,575.66,399.93,205.38
S02,W0016,2026-05-14,ACTIVE,102.71,553.83,376.06,195.02
S02,W0016,2026-05-15,ACTIVE,98.16,624.55,360.14,202.25
S02,W0016,2026-05-16,ACTIVE,108.15,494.45,397.56,190.56
S02,W0016,2026-05-17,ACTIVE,116.22,622.78,428.07,220.02
S02,W0016,2026-05-18,ACTIVE,114.02,597.13,420.78,213.54
S02,W0016,2026-05-19,ACTIVE,111.45,557.49,412.1,204.37
S02,W0016,2026-05-20,ACTIVE,124.27,559.88,460.41,217.58
S02,W0016,2026-05-21,ACTIVE,111.93,597.76,415.52,211.56
S02,W0016,2026-05-22,ACTIVE,124.38,587.63,462.63,222.32
S02,W0016,2026-05-23,ACTIVE,122.49,516.85,456.49,208.63
S02,W0016,2026-05-24,ACTIVE,102.57,544.7,383.02,193.35
S02,W0016,2026-05-25,ACTIVE,101.8,530.75,380.89,190.26
S02,W0016,2026-05-26,ACTIVE,103.37,527.9,387.51,191.35
S02,W0016,2026-05-28,ACTIVE,109.32,568.73,411.46,204.11
S02,W0016,2026-05-29,ACTIVE,108.01,530.44,407.33,196.42
S02,W0016,2026-05-30,ACTIVE,114.61,598.54,433.08,214.37
S02,W0016,2026-05-31,ACTIVE,112.43,497.3,425.69,195.31
S02,W0016,2026-06-01,ACTIVE,107.55,512.58,408.01,192.98
S02,W0016,2026-06-02,ACTIVE,106.57,547.61,405.13,197.84
S02,W0016,2026-06-05,ACTIVE,110.2,516.17,421.41,196.23
S02,W0016,2026-06-07,ACTIVE,115.23,565.21,442.44,209.43
S02,W0016,2026-06-08,ACTIVE,101.28,514.31,389.67,187
S02,W0016,2026-06-09,ACTIVE,108.71,508.66,419.07,193.49
S02,W0016,2026-06-11,ACTIVE,106.25,591.2,411.26,204.78
S02,W0016,2026-06-12,ACTIVE,118.6,523.86,459.98,205.91
S02,W0016,2026-06-13,ACTIVE,108.32,523.05,420.95,195.5
S02,W0016,2026-06-14,ACTIVE,92.74,510.48,361.16,177.82
S02,W0016,2026-06-15,ACTIVE,100.73,568.56,393.05,195.49
S02,W0016,2026-06-16,ACTIVE,100.14,510.04,391.52,185.15
S02,W0016,2026-06-17,ACTIVE,100.74,534.58,394.69,189.84
S02,W0016,2026-06-18,ACTIVE,109.01,538.93,427.94,198.83
S02,W0016,2026-06-19,ACTIVE,109.81,564.15,431.95,203.83
S02,W0016,2026-06-20,ACTIVE,101.79,563.54,401.22,195.71
S02,W0016,2026-06-21,ACTIVE,113.91,568.22,449.94,208.61
S02,W0016,2026-06-22,ACTIVE,106.56,515.04,421.75,192.4
S02,W0016,2026-06-23,ACTIVE,97.52,489.72,386.77,179.14
S02,W0016,2026-06-24,ACTIVE,106.96,587.61,425.08,204.9
S02,W0016,2026-06-25,ACTIVE,117.56,494,468.14,199.89
S02,W0016,2026-06-26,ACTIVE,110.3,531.81,440.17,198.94
S02,W0016,2026-06-27,ACTIVE,105.2,508.92,420.65,190.02
S02,W0016,2026-06-28,ACTIVE,95.24,493.67,381.62,177.52
S02,W0016,2026-06-29,ACTIVE,109.73,529.65,440.56,198.01
S02,W0016,2026-06-30,ACTIVE,102.61,478.97,412.86,182.44
S02,W0016,2026-07-01,ACTIVE,110.5,492.73,445.49,192.62
S02,W0016,2026-07-02,ACTIVE,94.59,515.58,382.14,180.52
S02,W0016,2026-07-03,ACTIVE,104.81,564.91,379.64,198.96
S02,W0016,2026-07-05,ACTIVE,115.38,509.23,442.22,200.25
S02,W0016,2026-07-06,ACTIVE,101.25,535.12,412.48,190.44
S02,W0016,2026-07-07,ACTIVE,120.35,466.1,491.29,198.03
S02,W0016,2026-07-08,ACTIVE,107.76,512.54,440.82,193.18
S02,W0016,2026-07-09,ACTIVE,115.61,555.17,473.9,208.14
S02,W0016,2026-07-10,ACTIVE,96.96,478.77,398.31,176.76
S02,W0016,2026-07-11,ACTIVE,104.33,535.01,429.46,193.5
S02,W0016,2026-07-12,ACTIVE,99.44,569.68,410.2,194.39
S02,W0016,2026-07-13,ACTIVE,111.76,516.82,461.95,197.9
S02,W0016,2026-07-14,ACTIVE,104.27,564.02,431.9,198.27
S02,W0016,2026-07-15,ACTIVE,109.49,499.09,454.51,192.67
S02,W0016,2026-07-16,ACTIVE,90.47,565.38,376.32,184.7
S02,W0016,2026-07-17,ACTIVE,96.01,416.72,400.2,165.46
S02,W0016,2026-07-18,ACTIVE,91.55,500.13,382.45,174.91
S02,W0016,2026-07-19,ACTIVE,102.96,472.44,431.02,181.7
S02,W0016,2026-07-20,ACTIVE,107.51,564.28,451.01,201.56
S02,W0016,2026-07-21,ACTIVE,108.93,554.14,457.94,201.29
S02,W0016,2026-07-22,ACTIVE,111.89,534.17,471.36,200.92
S02,W0016,2026-07-23,ACTIVE,98.98,483.91,417.84,179.63
S02,W0016,2026-07-24,ACTIVE,105.69,518.29,447.17,192.07
S02,W0016,2026-07-25,ACTIVE,107.88,548.8,457.4,199.35
S02,W0016,2026-07-26,ACTIVE,109.79,498.79,466.47,192.92
S02,W0016,2026-07-27,ACTIVE,90.69,488.24,386.15,172.06
S02,W0016,2026-07-28,ACTIVE,98.72,511.28,421.24,183.93
S02,W0016,2026-07-29,ACTIVE,90.45,548.43,386.78,181.86
S02,W0016,2026-07-30,ACTIVE,95.21,494.47,408.01,177.62
S02,W0016,2026-07-31,ACTIVE,98.55,519.26,423.22,185.09
S02,W0016,2026-08-01,ACTIVE,109.22,477.92,470.04,188.87
S02,W0016,2026-08-02,ACTIVE,91.96,552.16,396.61,183.99
S02,W0016,2026-08-03,ACTIVE,110.63,519.42,409.68,197.2
S02,W0016,2026-08-04,ACTIVE,92.2,470.49,399.37,170.62
S02,W0016,2026-08-06,ACTIVE,99.38,494.2,432.33,181.75
S02,W0016,2026-08-07,ACTIVE,98.16,518.76,427.97,184.62
S02,W0016,2026-08-08,ACTIVE,94.57,443.88,413.22,168.55
S02,W0016,2026-08-09,ACTIVE,101.92,469.53,446.28,180.18
S02,W0016,2026-08-10,ACTIVE,109.98,522.01,482.62,196.98
S02,W0016,2026-08-11,ACTIVE,100.15,463.55,440.43,177.41
S02,W0016,2026-08-12,ACTIVE,105.62,497.21,465.52,188.49
S02,W0016,2026-08-13,ACTIVE,106.99,503.39,472.57,190.89
S02,W0016,2026-08-14,ACTIVE,90.71,467.63,401.53,168.65
S02,W0016,2026-08-15,ACTIVE,104.39,537.28,463.08,193.94
S02,W0016,2026-08-16,ACTIVE,96.39,489.03,428.57,177.9
S02,W0016,2026-08-17,ACTIVE,110.44,524.07,492.12,197.79
S02,W0016,2026-08-18,ACTIVE,96.63,479.26,431.52,176.51
S02,W0016,2026-08-19,ACTIVE,107.96,439.72,483.18,181.25
S02,W0016,2026-08-20,ACTIVE,104.27,493.31,467.71,186.49
S02,W0016,2026-08-21,ACTIVE,106.48,502.13,478.66,190.17
S02,W0016,2026-08-22,ACTIVE,112.4,458,506.39,188.73
S02,W0016,2026-08-23,ACTIVE,102.61,539.66,463.31,192.55
S02,W0016,2026-08-24,ACTIVE,92.82,497.64,420.02,175.76
S02,W0016,2026-08-25,ACTIVE,96.42,533.19,437.3,185.29
S02,W0016,2026-08-26,ACTIVE,96.88,482.82,440.35,177.35
S02,W0025,2025-11-05,ACTIVE,143.62,720.13,374.88,263.64
S02,W0025,2025-12-20,ACTIVE,122.93,635.09,345.94,228.78
S02,W0025,2025-12-30,ACTIVE,125.37,609.62,358.86,226.97
S02,W0025,2026-01-31,ACTIVE,120.04,599.21,363.25,219.91
S02,W0025,2026-02-18,ACTIVE,131.87,642.63,411.98,238.98
S02,W0025,2026-03-11,ACTIVE,116.42,600.43,377.82,216.49
S02,W0025,2026-04-02,ACTIVE,110.96,615.29,375.02,213.51
S02,W0025,2026-05-27,ACTIVE,91.69,514.02,344.42,177.36
S02,W0025,2026-05-30,ACTIVE,103.13,509.31,389.69,188.02
S02,W0025,2026-06-15,ACTIVE,116.78,510.51,455.66,201.87
S02,W0025,2026-06-20,ACTIVE,104,527.23,409.95,191.87
S02,W0025,2026-08-04,ACTIVE,94,469.18,407.16,172.2
